case_number,source,prompt,evaluation_seed,coco_id
3879,coco-30k,A train traveling down train tracks near a city.,54626,23879
3880,coco-30k,A blue truck with a large poster on it's side.,45125,274528
3881,coco-30k,One of the oldest buildings in this town.,22365,515565
3882,coco-30k,A TV with a man and a woman on it's display.,88079,187249
3883,coco-30k,A row of parked motorcycles sitting along side of a street.,92178,185373
3884,coco-30k,A couple of motorcycles parked next to each other.,60680,136572
3885,coco-30k,A room filled with furniture and curtains on top of carpet.,23149,10115
3886,coco-30k,A white toilet filled with urine next to a white wall.,11429,265628
3887,coco-30k,A giraffe standing inside of a cage near a building.,98130,310611
3888,coco-30k,A glass bowl filled with different kinds of fruits.,75992,484651
3889,coco-30k,A man riding on the back of a horse near a plane.,2267,44823
3890,coco-30k,A highway filled with lots of traffic next to buildings.,67708,242673
3891,coco-30k,A bathroom with his and her sinks and mirrors.,19664,204804
3892,coco-30k,A cat sitting on top of a white toilet in a bathroom.,86448,216664
3893,coco-30k,Two people are riding motor scooters in a parking lot.,16364,454642
3894,coco-30k,A small kitchen featuring an under the counter washing machine.,52868,215691
3895,coco-30k,a man wearing a helmet sits on a motorcycle,28964,457254
3896,coco-30k, Quaint kitchen with a wooden dining table ,45152,203661
3897,coco-30k,A bathroom with a tub and toilet. ,58548,394009
3898,coco-30k,A small cat sits perched on the back of a toilet.,25700,568690
3899,coco-30k,A bike sitting next to a cup filled with coffee.,78994,158708
3900,coco-30k,A wet road with lots of cars driving over it.,1404,257407
3901,coco-30k,A big commercial plane flying in cloudy skies.,93670,524186
3902,coco-30k,A white toilet sitting next to a white bath tub.,42762,327323
3903,coco-30k,A kitchen with a clean sink and counter.,37409,517018
3904,coco-30k,A man and a woman standing in front of a mirror.,57506,164602
3905,coco-30k,A view from the window of a plane in the sky.,20089,499402
3906,coco-30k,A woman under an umbrella on a rainy day ,13898,294403
3907,coco-30k,A cat drinking from a white bowl of water.,26711,91334
3908,coco-30k,"A bathroom showing sink, toilet, and shower ",72214,299077
3909,coco-30k,A small bathroom is decorated in pretty colors.,89041,325078
3910,coco-30k,Cars parked and driving in front of a school.,20292,98493
3911,coco-30k,"A kitchen with an oven, stove , sink, microwave and refrigerator.",78470,50753
3912,coco-30k,The image of a man holding a camera is in this motorcycle side mirror. ,39409,284698
3913,coco-30k,"A bathroom showing sink, toilet and shower ",20385,475566
3914,coco-30k,Modern espresso machine on counter in residential kitchen.,55282,421875
3915,coco-30k,A very nice looking scooter and some bikes parked by the road.,59148,370596
3916,coco-30k,Large adult cat lying in white sink in residential bathroom.,7670,486501
3917,coco-30k,Commode near white shower curtain in residential bathroom setting.,10020,264554
3918,coco-30k,Two skiiers kneeling in the snow by an orange flag.,96210,427118
3919,coco-30k,A bicycle leaning up against a tree in a park.,86350,519838
3920,coco-30k,Two women sitting outside hanging out and smoking cigarettes.,60774,479126
3921,coco-30k,A pair of racing motorcycles coming to a start line.,88384,450674
3922,coco-30k,"Sparse narrow kitchen, used, but neat, all in white.",29685,526364
3923,coco-30k,A black and a white woman standing under an umbrella,52251,482590
3924,coco-30k,A toilet and two rolls of toilet paper in a small room with ledge and window.,94373,12323
3925,coco-30k,Several cars driving towards a public market. ,53655,495993
3926,coco-30k,A bicycle that is resting upon the wall of a building.,15727,242287
3927,coco-30k,A young man is skateboarding on a low wall.,49906,325343
3928,coco-30k,A plethora of toilet bowls and urinals all in a row.,94393,336937
3929,coco-30k,A woman in white jacket on skateboard in a building.,14225,571012
3930,coco-30k,A large cathedral with a clock towards the top of it.,22079,564123
3931,coco-30k,a glass building with a plane coming out of it ,65473,541223
3932,coco-30k,A room with an older model television in it.,52553,52132
3933,coco-30k,A remote controller hitting a signal on a television.,83124,58254
3934,coco-30k,A distant view from high up in the sky in a window.,52899,528069
3935,coco-30k,A very cute cat laying by a big bike.,4515,458119
3936,coco-30k,Two toilets are in a restroom with a vanity with dual sinks.,45049,108548
3937,coco-30k,a close up of a pot with a cell phone ,68528,29430
3938,coco-30k,A very dingy and grime bathroom that's in someone's house. ,27781,352422
3939,coco-30k,"This kitchen features dark colored cabinets, nice counter tops, and pendant lights.",90782,107516
3940,coco-30k,Rows of gray and black keyboards make up several different pictures.,72536,40109
3941,coco-30k,an old car in front of an old air plane,54180,493286
3942,coco-30k,Men on bikes riding alongside a car on the street,8738,169996
3943,coco-30k,A row of red and white umbrellas stand above tables in an outdoor eating area.,98656,389255
3944,coco-30k,A man standing in a kitchen next to a woman.,87584,207969
3945,coco-30k,A sidewalk filled with lots of pedestrian traffic near a traffic light.,31547,223874
3946,coco-30k,A street scene in the evening with a lone car and traffic light showing red.,91286,213475
3947,coco-30k,a close up of a toilet in a bath room,39156,294763
3948,coco-30k,A group of men standing near parked motorcycles,18936,353148
3949,coco-30k,A military jet with a bomb on the runway.,17989,140501
3950,coco-30k,People fly kites and try other activities in a park.,23206,220511
3951,coco-30k,A parking sign hanging from the side of a building.,13294,459342
3952,coco-30k,A woman standing next to a red scooter near a shelf.,46150,283216
3953,coco-30k,A commercial airplane at the gate being serviced,17498,357899
3954,coco-30k,A man taking a selfie in a mirror,16788,441196
3955,coco-30k,A large jetliner sitting on top of an airport tarmac.,92016,78580
3956,coco-30k,A man preparing food in a restaurant kitchen. ,40812,125707
3957,coco-30k,a person riding on a horse drawn carriage,30859,20779
3958,coco-30k,A siamese cat laying on top of a white sink.,69471,76588
3959,coco-30k,A large jetliner with a man sitting inside of a compartment.,72695,514321
3960,coco-30k,A statue of the virgin Mary holding an orb of light.,29946,484760
3961,coco-30k,A small and near bathroom that's inside someone's house.,60501,34760
3962,coco-30k,A very tall building with a large tower and a clock on it's side.,38443,429174
3963,coco-30k,A motorcycle parked in a parking next next to a car.,78681,371005
3964,coco-30k,A white toilet sitting in a bathroom next to a wall.,33914,163258
3965,coco-30k,A man wearing goggles and a helmet driving on a motorcycle.,24580,544272
3966,coco-30k,Many people are driving motorcycles through an intersection.,59617,226417
3967,coco-30k,A full view of a teddy bear sitting on the small chair. ,46513,296859
3968,coco-30k,A black and white cat laying on top of a desk.,59290,92173
3969,coco-30k,A white toilet sitting next to a walk in shower.,30465,239959
3970,coco-30k,A statue sitting on top of an old stone hill.,60514,84567
3971,coco-30k,Some cars are traveling on the streets on a cloudy day. ,309,12238
3972,coco-30k,Two guys are riding a motorcycle down the street.,5336,249301
3973,coco-30k,A bath tub sitting next to a white toilet.,91482,381792
3974,coco-30k,A black and white of a small bathroom.,77272,436848
3975,coco-30k,A wooden table topped with a  banana and a muffin.,5929,272694
3976,coco-30k,a room with a computer monitor and a black cat on a chair,85997,315790
3977,coco-30k,A very tall building has a clock on the front of it.,3735,305472
3978,coco-30k,A couple of kitten drinking water from a bowl.,80065,574241
3979,coco-30k,A young man holding a skateboard while wearing head phones.,72989,434689
3980,coco-30k,"A white sink with a duck, booth paste and necklace on top of it.",52704,575978
3981,coco-30k,A woman standing in front of a table with lots of salad.,64983,163518
3982,coco-30k,"A plate with chicken,carrots and mashed potatoes with silverware.",50251,98054
3983,coco-30k,A man riding on the back of a motorcycle with a boy on it's side car.,62488,282145
3984,coco-30k,a urinal with tiled wall and two pictures of clowns smiling,26820,343506
3985,coco-30k,a green motorcycle parked and resting next to another vehicle inside a parking lot,18483,225731
3986,coco-30k,"A kitchen with a stove, sink, table, chairs and couches.",50866,472046
3987,coco-30k,"A white motorcycle is next to a store front that says ""Macau welcomes you"".",54519,107105
3988,coco-30k,An orange cat laying on the seat of a motorcycle,44353,546264
3989,coco-30k,a room showing a toilet and a bathtub,35148,435005
3990,coco-30k,people with their head covered on a motorbike,29362,377809
3991,coco-30k,a orange colored cat peering down on some unknown object,71966,342817
3992,coco-30k,A stove top oven sitting next to a tiled wall.,1447,97240
3993,coco-30k,A group of motor scooters parked in front of a building.,27442,386514
3994,coco-30k,A man looking down with a backpack on in a house.,33585,463836
3995,coco-30k,"On a small stage, a stylish motorcycle sits on display.",5641,24396
3996,coco-30k,A pile of toilet paper sitting on top of a toilet.,47180,214042
3997,coco-30k,A man in a red shirt standing next to an airplane.,77946,109231
3998,coco-30k,THERE IS A TOILET THAT IS DECORATED ,84800,65270
3999,coco-30k,A giraffe standing near trees most with green leaves and one dead. ,9174,531044
4000,coco-30k,Two men riding motorcycles down a curvy road.,46549,204906
4001,coco-30k,A man flying through the air while riding a bike.,51844,190756
4002,coco-30k,A green bench sitting on the side of a sidewalk.,39534,237984
4003,coco-30k,A very large get liner flying in the sky.,65535,386585
4004,coco-30k,A bathroom with four urinals and a drain on the floor. ,84889,564657
4005,coco-30k,A man walking down a street holding an umbrella.,81440,184703
4006,coco-30k,A white toilet sitting on top of a bathroom floor.,64337,45016
4007,coco-30k,A lot of motorcycles parked next to each other.,4635,207179
4008,coco-30k,A kitchen with wooden walls and cabinets with lighting.,31007,161506
4009,coco-30k,A person adjusting a  metal object hanging from a ceiling.,25956,465129
4010,coco-30k,A woman taking a selfie while brushing her teeth with a tooth brush.,39795,548223
4011,coco-30k,A white refrigerator freezer sitting inside of a kitchen.,32792,490711
4012,coco-30k,THERE IS AN ADULT CAT THAT IS LYING DOWN IN THE SINK ,38732,219492
4013,coco-30k,A woman bending over and looking inside of a mini fridge.,52688,423123
4014,coco-30k,there are many bike riders racing in a street race,53249,343561
4015,coco-30k,a bus traveling down the street next to  tree lined sidewalk,13688,259049
4016,coco-30k,A kitchen with a center white island topped with a bowl of greens.,41898,565776
4017,coco-30k,A book about understanding and maintaining a ten-speed bicycle.,25906,251140
4018,coco-30k,THERE ARE MOTOR BIKES THAT ARE PARKED ON THE STREET,4287,235595
4019,coco-30k,There are several people riding mopeds and motorcycles traveling down the street.,82093,375823
4020,coco-30k,A lady on a very pretty decorated bike with a cute dog.,83105,392659
4021,coco-30k,THERE ARE TWO COWS THAT ARE WALKING IN THE GRASS,92731,173401
4022,coco-30k,Many people are sitting on two benches next to a light pole.,852,301135
4023,coco-30k,A passenger bus is riding down a highway. ,91027,363927
4024,coco-30k,two people riding bicycles next to each other in a parking lot ,37455,557923
4025,coco-30k,A motorcycle parked next to each other near people..,44140,539075
4026,coco-30k,A city street with stores across the street and a bicycle parked on the side of the street with a dog sitting in the front basket.,81249,400728
4027,coco-30k,A light blue bicycle chained to a pole on the sidewalk in front of a red building.,88748,426166
4028,coco-30k,a double sink with a bowl of food on the sink counter top,55235,512476
4029,coco-30k,"A bathroom with white painted walls and white fixtures, including a toilet with the seat raised up.",224,144809
4030,coco-30k,A parade on a street with several officers on motorcycles riding while confetti falls from the sky on them.,16380,41128
4031,coco-30k,a group of motorcycles next to each other in front of an advertisement,72360,355040
4032,coco-30k,a kitchen with a nasty dirty kitchen with a light beam through the window,4026,61316
4033,coco-30k,A small plan is parked half on a cement area and half in a field while the ground is wet.,48738,128644
4034,coco-30k,This bathroom has a toilet that sits back in a small niche and a shower with sliding glass doors.,85592,445812
4035,coco-30k,A place mat is displaying an ornate glass along with a bottle of liquor.,63152,17409
4036,coco-30k,A bright white enamel bathroom with a checked floor.,32097,512495
4037,coco-30k,A bathroom that has a broken wall in the shower.,47145,403385
4038,coco-30k,A full view of a dirty bathroom with no toilet available. ,93765,2495
4039,coco-30k,A black stove top oven sitting in a kitchen.,72656,241645
4040,coco-30k,a couple of cats sit in front of a tub full of water ,45289,194594
4041,coco-30k,A man wearing a green shirt on top of a tennis court.,42528,315705
4042,coco-30k,A display in a doughnut shop filled with doughnuts.,81018,318523
4043,coco-30k,A white stove top oven sitting inside of a kitchen.,61918,212646
4044,coco-30k,a bathroom with a tub and a shower curtain ,11308,292005
4045,coco-30k,a person taking a photo in a bath room mirror,94951,314177
4046,coco-30k,A white kitten standing in front of a water bowl.,15406,248381
4047,coco-30k,a small dog and a big dog both on leashes,31303,518262
4048,coco-30k,A laptop that is sitting on a table.,96205,37367
4049,coco-30k,A man riding a bike past a white delivery truck.,26543,353748
4050,coco-30k,a person in a kitchen with a stove some pots and pans,42443,455597
4051,coco-30k,A white bus parked in front of a  building.,89313,287186
4052,coco-30k,A motorcycle with a trailer parked in a spot,71059,11887
4053,coco-30k,An elephant walking across a lush grass covered field.,67744,143221
4054,coco-30k,a kitchen with an electonic device above the sink ,57284,288161
4055,coco-30k,A clean kitchen with a wall that has a blackboard,31290,316342
4056,coco-30k,A small blue plane sitting on top of a field.,16112,561100
4057,coco-30k,A small jet plane getting ready to be fueled at the airport.,65824,495311
4058,coco-30k,A group of jets flying overhead in tight formation.,90199,91236
4059,coco-30k,a man on a motorcycle driving down a track ,11012,76257
4060,coco-30k,Three horse drawn carriages in front of a huge house with a clock on it. ,25533,17741
4061,coco-30k,A man flying a fan plane neck to flock of ducks.,81854,328661
4062,coco-30k,a toilet on the ground outdoors in front of a house,12422,32907
4063,coco-30k,A fleet of red and blue planes with a Canadien logo.,45585,553072
4064,coco-30k,a desk with a monitor and keyboard and mouse,34696,91617
4065,coco-30k,A car parked on a lush green field.,35953,21452
4066,coco-30k,A room with lots of seats next to an entrance.,80896,232931
4067,coco-30k,a bathroom counter with two sinks on it ,80913,449945
4068,coco-30k,A bathroom with a marble counter top under a  mirror.,85045,272673
4069,coco-30k,A motorcycle parked next to a  car in a  parking lot.,92013,37181
4070,coco-30k,A red bathroom mirror sitting next to a white toilet.,10253,287829
4071,coco-30k,A cat that is by a bicycle wheel.,39128,94536
4072,coco-30k,A room filled with a row of brown toilets,43656,372894
4073,coco-30k,people walking around a tamale truck and a building ,30446,259640
4074,coco-30k,A large jetliner flying under a cloud filled sky.,60441,283495
4075,coco-30k,a man sitting on a red and black motorcycle,91171,147386
4076,coco-30k,A blurry picture of someone on a bike.,50325,432421
4077,coco-30k,A person with a moped is waiting for the rain to stop.,8292,258021
4078,coco-30k,Three people are sitting on a bench in front of a train.,94611,101913
4079,coco-30k,A herd of sheep grazing in a pasture.,90072,485390
4080,coco-30k,a gathering outside on the lawn of city hall,75092,507037
4081,coco-30k,"A sink, soap, toilet and a mirror ",2261,192554
4082,coco-30k,A boy sitting on top of a truck with a bunch of goats. ,65104,341017
4083,coco-30k,A white toilet sitting next to a sink near a red wall.,92793,364783
4084,coco-30k,A person's feet are shown in front of a small tv.,8682,513073
4085,coco-30k,A side view mirror hanging off the side of a door.,40278,512796
4086,coco-30k,A laptop computer is propped up on a cluttered desk.,51510,449708
4087,coco-30k,A man in a red shirt touches a faucet in a rustic building.,74855,544522
4088,coco-30k,Three people standing around a brown horse with a white stripe on his face. ,14675,562232
4089,coco-30k,a bedroom with a cluttered desk and a messy bed ,11663,189997
4090,coco-30k,The wing of a plane located in the sky above a sea and city.,47676,287559
4091,coco-30k,a kitchen with white counter tops and cabinets.,44525,389624
4092,coco-30k,A wall mounted oven inside of a kitchen with a large entrance.,17846,538231
4093,coco-30k,A wooden park bench siting next to a  park.,63645,75095
4094,coco-30k,a toilet seat in a bathroom with the lid down.,52370,425035
4095,coco-30k,a man taking a nap on the bench in the middle of a park,20806,414578
4096,coco-30k,A woman putting items into a brown paper bag.,29928,512166
4097,coco-30k,A room with two desk covered in computer equipment.,38680,6608
4098,coco-30k,A group of people standing around a kitchen preparing food.,58865,441522
4099,coco-30k,A cluttered bathroom with a toilet and sink.,49645,171413
4100,coco-30k,A couple of people standing next to a food cart filled with smoke.,39447,203345
4101,coco-30k,A white toilet sitting next to a white sink.,85874,577564
4102,coco-30k,A bowl of oranges sitting on top of a wooden table.,94859,233311
4103,coco-30k,A street filled with lots of traffic next to white homes.,15026,354724
4104,coco-30k,a room showing a toilet and a sink,52599,206958
4105,coco-30k,A counter filled with lots of clutter in a  kitchen.,50752,262093
4106,coco-30k,a living room with a tv on top of a stand with a guitars sitting next to ,88326,544365
4107,coco-30k,A kitchen table is lined with cooking materials. ,74427,87567
4108,coco-30k,Many plates and dishes line a kitchen cabinet. ,58864,390671
4109,coco-30k,A large jet sitting on top of an airport tarmac.,97912,38929
4110,coco-30k,Several adults engaged in arts and crafts with children.,96538,67765
4111,coco-30k,A bike with tanks on it sitting next to cars.,68601,86135
4112,coco-30k,A very large bridge spanning over the width of a river.,57263,411184
4113,coco-30k,Puppy chewing on toilet paper in the bathroom. ,81484,61471
4114,coco-30k,A group of three bath tubs sitting next to each other.,25361,12551
4115,coco-30k,A train sitting next to a platform in a tunnel.,82452,92115
4116,coco-30k,A man riding a motorcycle down a street next to a train car.,41611,450182
4117,coco-30k,A sink with a tooth brush and some other items.,2746,482432
4118,coco-30k,A large jetliner flying through a blue sky with two engines.,74955,298440
4119,coco-30k,A hall way with family photos on the wall leading to a kitchen and dining area with wood floors.,23749,193021
4120,coco-30k,A large amount of motorcycles are parked by a sidewalk.,30868,345507
4121,coco-30k,"A bathroom containing a toilet, sink and bathtub with shower, with no accessories.",79241,308466
4122,coco-30k,A motor cycle rider riding on a street with bikes parked on either sides,11624,518850
4123,coco-30k,"A plain, white bathroom with a sink and a tub.",85521,289992
4124,coco-30k,A small plane that can land and take off from water.,83901,162257
4125,coco-30k,A toilet with the seat open sitting in a bathroom. ,34621,388528
4126,coco-30k,A motorcycle parked on the side of the road. ,17601,514913
4127,coco-30k,A man taking his picture in the reflection of a microwave.,21804,85390
4128,coco-30k,mopeds parked in a parking garage with a green floor.,17706,59532
4129,coco-30k,A motorcycle sits in a graveled area with a steep hill in the background.,90535,71239
4130,coco-30k,A busy street with lots of car traffic.,30472,97857
4131,coco-30k,A large group of people crammed into and on top of a truck.,48931,493610
4132,coco-30k,Decorated elephant statue near many bicycles in racks.,92003,241466
4133,coco-30k,A kitchen with many pots and pans hanging on the wall ,38010,28506
4134,coco-30k,"A kitchen is displayed, showing wooden cabinets and a blue tiled counter top.",46521,394659
4135,coco-30k,A bicycle chained to a pole in the city ,85924,478858
4136,coco-30k,"An old toilet in a bathroom with extended plumbing
",55512,272416
4137,coco-30k,A person bending over by the side of a parked car.,77877,428754
4138,coco-30k,"A bathroom with a toilet, window and tape on the floor.",50694,336113
4139,coco-30k,A man on a bike looking at a line of semi-trucks in the street. ,31217,32760
4140,coco-30k,The small kitchen has a black counter and wooden cabinets.,20574,369594
4141,coco-30k,"This white bowl has rice, broccoli, and fish in it.",11740,530741
4142,coco-30k,This bathroom features a marble top vanity with double sinks.,98200,275279
4143,coco-30k,This toilet has a lot of wadded up tissue paper in it.,4382,354098
4144,coco-30k,A person with a backpack riding a snowboard down a mountain side.,43763,578813
4145,coco-30k,The small bathroom has an old bathtub in it.,18714,315948
4146,coco-30k,A shop that has many bikes of all kinds. ,96341,435745
4147,coco-30k,the bike is coming down the street with his lights on,62841,28675
4148,coco-30k,the Bike is parked next to a fence,48495,189772
4149,coco-30k,a girl is riding her bike down the street,84488,495183
4150,coco-30k,the man is sitting with a salad in front of him and smiling. ,53567,190115
4151,coco-30k,the wall is green and there is a pot on the stove,51093,95569
4152,coco-30k,a plane is parked on a asphalt ready to fly,93334,567053
4153,coco-30k,a room filled desks and computers a man and woman sitting listening and anther man with a camera,65870,189376
4154,coco-30k,A woman is unloading a bag in a large kitchen.,70249,246106
4155,coco-30k,The cat is sitting beneath a motor bike.,72305,340004
4156,coco-30k,The bench on the side of the street is empty. ,74251,163585
4157,coco-30k,A large bathroom has white walls and cabinets and blue wall tiles and countertops.,78881,175310
4158,coco-30k,A bedroom with built in television and open fireplace,89268,41872
4159,coco-30k,A woman in pajamas using her laptop on the stove top in the kitchen,85043,209468
4160,coco-30k,A bus stop and bench  on a street corner.,3946,192529
4161,coco-30k,A blue cake with yellow stars around it.,11011,257053
4162,coco-30k,A woman taking a sip of a beer by people with laptops.,62157,475043
4163,coco-30k,a chicken meal with carrots broccoli and rice,87343,3845
4164,coco-30k,Man taking a photograph of a black and silver motorcycle. ,97437,159233
4165,coco-30k,a man riding a red bicycle watching a bird in the water,97844,19608
4166,coco-30k,The big dog is laid out in the hallway,63112,178939
4167,coco-30k,a big empty kitchen with only a refrigerator stove and a sink,11194,531499
4168,coco-30k,a dog rests in a basket on a bike ,94585,278550
4169,coco-30k,A dog is chasing after three running sheep.,70048,432038
4170,coco-30k,The shelves above the cabinet have porcelain dishes on them.,73839,78313
4171,coco-30k,An airplane in the water a short distance from a rocky shore.,96815,231582
4172,coco-30k,A couple of animals that are near the rocks.,39329,245750
4173,coco-30k,a dog walking beside a man carrying a surf board,40432,272153
4174,coco-30k,A motorcycle sits parked across from a herd of livestock.,5672,354533
4175,coco-30k,"A toilet, sink, mirror, and tub in a bathroom.",4921,337969
4176,coco-30k,A wagon with a pink umbrella sitting in front of a store.,40796,301724
4177,coco-30k,A motorcycle is parked amongst the cars at a store.,80363,406647
4178,coco-30k,A crowd of people standing outside of a hotel on snow covered ground.,60154,373988
4179,coco-30k,A large mirror above a sink in a bathroom.,90585,134715
4180,coco-30k,There's a kitchen with toaster sitting on the counter between the oven and stove,67119,427239
4181,coco-30k,An old man smiling while sitting on a bench.,34805,352761
4182,coco-30k,a room showing a toilet and a sink,7340,281019
4183,coco-30k,a car moving on the street an ad bike parked outside,35729,89999
4184,coco-30k,"The bathroom has a sink, toilet, and glass shower.",86094,70434
4185,coco-30k,a man walking with an umbrella in the sunshine,25588,310071
4186,coco-30k,Street sign painted on a road that looks like a bicycle. ,4118,295809
4187,coco-30k,A clean sink is in the middle of the counter.  ,79689,370697
4188,coco-30k,A view of a kitchen from behind a dining table.,27655,350623
4189,coco-30k,A broken bathroom with a white sink and toilet.,77486,47632
4190,coco-30k,An old man sitting down playing an accordion next to parked bikes. ,90551,565374
4191,coco-30k,A walk in a shower sitting next to a sink under a mirror.,97510,61782
4192,coco-30k,A black cat is sitting on the bench and turning back its head. ,83469,569249
4193,coco-30k,Two big giraffes walking in a grassy area with a baby giraffe. ,37270,110683
4194,coco-30k,A row of wall mounted urinals under aquariums.,58999,418226
4195,coco-30k,a very tall building with a city clock on it,1565,133195
4196,coco-30k,a toilet sitting in a tile covered floor in a single room,95056,411943
4197,coco-30k,"A yellow bench by a mosaic brick road with an adult standing and bending over a bicycle, with cars, a tree and a building in background.",64792,386279
4198,coco-30k,A white sink under a mirror in a bathroom next to a light switch.,8864,541493
4199,coco-30k,A passenger jet in flight in a clear blue sky. ,84994,294247
4200,coco-30k,A man holding a microphone while sitting down.,84365,196742
4201,coco-30k,A plate topped with a cut in half sandwich and a bowl of soup,98413,460507
4202,coco-30k,A man standing on top of an orange boat on a river.,86856,400803
4203,coco-30k,A cat standing on the edge of a sink drink water.,27050,47121
4204,coco-30k,A man riding on the back of a green motorcycle.,62477,43613
4205,coco-30k,A bathroom with a white toilet sitting under a window.,89647,92051
4206,coco-30k,A bike parked on top of a cement floor.,54773,162763
4207,coco-30k,a man in the kitchen trying to draw water with a  pipe,74429,64474
4208,coco-30k, many tables arranged outside at the shop,16610,288769
4209,coco-30k,A middle aged man takes a selfie in a mirror.,40647,237118
4210,coco-30k,A giraffe standing on top of a dirt field near trees.,68964,421822
4211,coco-30k,Giraffes and zebras graze in a field with trees. ,20646,518605
4212,coco-30k,A couple of women standing in the back of a car with an open trunk.,41710,317410
4213,coco-30k,A person hiking up the side of a snow covered hillside.,40263,251901
4214,coco-30k,A white toilet sitting under a bathroom sink.,43094,386786
4215,coco-30k,"A bathroom depicting a vanity, window and a toilet.",60894,304389
4216,coco-30k,Two plane flying over a sea and island,86404,147418
4217,coco-30k,A dog  seated on a car parked near the road,82598,458424
4218,coco-30k,A number of benches at the beach and a boat in the sea,31080,375440
4219,coco-30k,A large plane with people alighting at the airport,57450,409119
4220,coco-30k,A man scowling while looking in a refrigerator ,7304,181446
4221,coco-30k,A toilet and bathtub in a dark room with abnormal plumbing.,81537,23666
4222,coco-30k,Three British Airways jets lined up at a terminal.,22386,224802
4223,coco-30k,a large elephant that is standing up eating,66332,129587
4224,coco-30k,A man throwing a frisbee in a park ,48605,203669
4225,coco-30k,A van has an open back door on the sidewalk.,16729,254540
4226,coco-30k,A painting of a zebra on a concrete wall.,91018,65604
4227,coco-30k,"A toilet that is covered in some filth, and some filth on the ground.",34658,575817
4228,coco-30k,A blue motorcycle parked on the side of a road.,12773,85913
4229,coco-30k,A group of skateboarders on top of a ramp.,18528,216863
4230,coco-30k,A bathroom door is opened by a toilet.,13071,392928
4231,coco-30k,A glass of Orange juice next to a juicer,96185,511111
4232,coco-30k,a woman poses in front of a giant pizza,7162,458992
4233,coco-30k,A woman with a bat hitting televisions that say Comcast Doesnt Care.,66215,183620
4234,coco-30k,a small motor bike outside of the garage,34804,7386
4235,coco-30k,a woman is standing in a room taking a picture of herslf,89631,141197
4236,coco-30k,a large silver plane is put on display at a museum,17496,218853
4237,coco-30k,A very nice looking rest room with a nice tub.,13559,109826
4238,coco-30k,A man in a black shirt holding a dog with its hand in the air.,69334,346965
4239,coco-30k,a man on a skate board jumps over a motor bike,73033,268539
4240,coco-30k,A group of zebras next to each other with two giraffes in the distance.,745,239194
4241,coco-30k,A motorcycle with long rails hanging from it.,88910,257270
4242,coco-30k,A couple of older folks standing in a kitchen.,64047,353510
4243,coco-30k,A cheese pizza sitting on top of white paper and a large plate. ,835,532129
4244,coco-30k,A metal sink with a cupboard of knives sitting on it. ,87881,19484
4245,coco-30k,A plane is flying through a clear sky,32141,116255
4246,coco-30k,"A photograph is against a wall near a door, a plant, and a clock.",97599,148614
4247,coco-30k,A big bathroom with a couch a bathtub in the middle of the room. ,51390,363830
4248,coco-30k,A very clean kitchen has stainless steel appliances.,42107,91615
4249,coco-30k,There is a small lamb poses on the bike.,94439,555687
4250,coco-30k,An old lady smiling in a pink kitchen.,69865,90255
4251,coco-30k,A man wearing a suit and tie and carrying something walkling down the street.,57935,418535
4252,coco-30k,A room with a desktop computer and a picture of a mummy. ,9178,457078
4253,coco-30k,An airplane flying through the air on a clear day.,82651,295765
4254,coco-30k,A computer desk with a desktop and laptop computer. ,51910,399164
4255,coco-30k,a large plane is coming in to land near a big balloon man,99810,78537
4256,coco-30k,A bathroom is shown with white decor and brown cabinets.,16082,380854
4257,coco-30k,A toilet and container in a small room.,62234,365866
4258,coco-30k,A airplane moving on the run way of a air port. ,7589,36196
4259,coco-30k,A newly married couple eating cake with each other.,11351,370207
4260,coco-30k,A man is looking at his laptop screen reading live posts.,26389,118544
4261,coco-30k,A long marble sink in a public restroom,983,137763
4262,coco-30k,The man is walking down the street with no shirt on.,24190,408449
4263,coco-30k,A brick and stone gothic-style tower with church steeple rises behind a modern glass building.,13546,312951
4264,coco-30k,You can see a blue towel hanging in the mirror.,42154,573924
4265,coco-30k,A group of people riding on bikes down a street.,13648,321886
4266,coco-30k,A bathroom stall that is made of wood.,55014,483348
4267,coco-30k,Lots of sheep graze on a grass field.,14956,2164
4268,coco-30k,"A bathroom that has a sink, toilet and mirror.",69779,254750
4269,coco-30k,A bunch of toilets sit on display with green tags.,73810,331753
4270,coco-30k,A bench that is sitting on a cobblestone sidewalk.,67978,366831
4271,coco-30k,A bathroom sink sitting under a large mirror.,83089,107340
4272,coco-30k,a street sign with a stop sign below it ,40121,510230
4273,coco-30k,A room with an empty and open refrigerator and a shelf of bottles.,9724,506310
4274,coco-30k,A toilet and bidet have toilet paper stacked between them.,79874,385962
4275,coco-30k,A white bath tub sitting next to a sink in a bathroom.,13057,240175
4276,coco-30k,A toilet sitting next to a white sink under a mirror.,78167,182450
4277,coco-30k,A woman standing in front of a bathroom mirror.,32027,303413
4278,coco-30k,A city street with a traffic light and street signs in front of a stone building.,97767,315491
4279,coco-30k,A woman is seen in the mirror drying her hair.,30371,117759
4280,coco-30k,about twenty people riding bicycles through a town area,58206,349689
4281,coco-30k,A jetliner sitting on top of an airport tarmac.,26940,416271
4282,coco-30k,A bicycle sitting beside a black door and steps.,92335,20307
4283,coco-30k,A white toilet and a sink in a room.,64105,326781
4284,coco-30k,a woman walking down the road while holding onto some bags and  an umbrella ,77068,258382
4285,coco-30k,a dog laying down licking food off of a plate,34258,267300
