case_number,source,prompt,evaluation_seed,celebrity
404534,mscoco,a fence some buildings and some different signs,60534,
409303,mscoco,A person is standing on top of ski resort with the sun behind them.,51665,
413839,mscoco,A man sitting on top of a bench next to a bird.,74793,
85162,mscoco,A cow standing inside of a red brick house peeking out a small window.,42938,
388027,mscoco,a small bathroom has a small toilet and grate in the floor.,16752,
281221,mscoco,a giraffe walking through trees on a sunny day,15474,
567276,mscoco,A lady posed to hit a tennis ball on a tennis court.,32425,
352949,mscoco,A hipster emo woman with very large breast.,31873,
262048,mscoco,A woman in a bikini laying under a red umbrella.,30651,
267135,mscoco,A modern style wooden kitchen with multi layered counters.,73406,
29449,mscoco,"A small bathroom has a toilet, sink, mirror, and a small trash can.",11835,
311083,mscoco,For people posing for a photo while holding their surfboards.,11303,
573993,mscoco,A claw foot bathtub stands in the middle of a pristine white bathroom.,44249,
16631,mscoco,A street sign that has been altered with graffiti.,97773,
556158,mscoco,Man cross country skiing on slight down hill slope.,46282,
292697,mscoco,The baseball player is prominent in all the featured pictures.,165,
508582,mscoco,A pair of rectangular deep dish homemade pizzas.,11228,
354868,mscoco,A black and white image of a train on tracks,74678,
533217,mscoco,A busy residential street with parked cars on the sides.,32070,
252549,mscoco,Shirts and ties displayed all over the walls.,53838,
497297,mscoco,A woman with dyed hair and wearing a tie poses for a selfie.,22681,
358617,mscoco,A man walking along a beach holding a surfboard.,22394,
128654,mscoco,Man in mid air reaching between his legs to reach a frisbee.,35334,
107548,mscoco,Lots of boats tied together sit in the water.,32363,
110999,mscoco,A painting of a man smiling behind a table with fruit,48424,
152618,mscoco,a red and white sign a fence grass and a building,26873,
559902,mscoco,There is a horse drawn carriage on the side of the road.,77837,
545317,mscoco,A bathroom with a vanity mirror next to a white toilet.,61649,
556369,mscoco,A small green floating on top of a lake.,81804,
236762,mscoco,A group of people sitting around a table sharing a meal.,52342,
47589,mscoco,A flower in a tree that is blooming.,41594,
291538,mscoco,The reflection of a bus in a vehicle mirror,99748,
539874,mscoco,A man wearing a red and black neck tie.,86004,
176278,mscoco,"Signs, cones and lights on a street ahead of construction equipment on a street.",36111,
146825,mscoco,a red train is docked at the station,26207,
469174,mscoco,The plane was flying high near the flag in the air,12253,
509451,mscoco,A group of people posing for a photograph at a black tie event.,3256,
515911,mscoco,A seagull is flying over the ocean on a cloudy day.,51917,
394050,mscoco,A man is holding several throwing discs with other people standing or sitting around.,30318,
599,mscoco,A cat on a leather chair next to remotes,68999,
142722,mscoco,Two cows and a puppy sitting in the grass.,79294,
142667,mscoco,People look at various food trucks in the city.,34221,
568961,mscoco,a subway train with one passenger waiting to board,35699,
284535,mscoco,A bird with a fish in its hand on a beach.,37712,
449872,mscoco,A parking lot filled with parked cars in a shopping center..,41843,
92257,mscoco,The man on the toilet is reading the paper.,70839,
324291,mscoco,A little girl riding a pony and man holding the pony's reins.,59786,
118715,mscoco,A gray fire hydrant sitting next to a brick wall.,99921,
308677,mscoco,A young man riding a bike through a trail in the woods.,93533,
402096,mscoco,A traffic sign has been vandalized to look like a scary face.,5677,
21864,mscoco,The ocean inlet is a favorite place for boaters.,88558,
32151,mscoco,A man wearing glasses while holding a piece of luggage.,87050,
548930,mscoco,A church with a clock under it's pointy roof above a window.,82636,
400456,mscoco,A man riding on the back of a brown horse in front of a truck.,90092,
163127,mscoco,A young person standing on a snow covered ground while wearing skies.,57932,
210030,mscoco,A white plate with a slice of cake on top of it.,85900,
429290,mscoco,A young man holding a yellow frisbee in his hands.,58931,
248270,mscoco,Two boats resting ashore on a wide river.,55164,
459467,mscoco,A small wheeled airplane on an open runway.,35983,
552563,mscoco,A fan sitting in the middle of a room next to a sink.,98493,
576650,mscoco,People walking down the street while some people ride their bicycles.,54772,
20161,mscoco,A man holding a book while sitting down.,92827,
50782,mscoco,a woman tosses a frisbee in a public park,31772,
536369,mscoco,An old fashioned stove top oven with pots sitting on top of it.,40551,
420929,mscoco,The two white birds are flying in the clear sky.,1308,
99179,mscoco,A group of women standing at the side of a building,98490,
68408,mscoco,A group of men kicking around a soccer ball.,40092,
223804,mscoco,A small set of boats sitting on top of a river.,16416,
407518,mscoco,A brown bird perched on top of a metal fence.,20599,
108495,mscoco,Cute girl sitting on a skateboard in the driveway,14139,
345434,mscoco,A cat and some people on a grass field.,75843,
4093,mscoco,"Lot of the building, behind the fence, full of garbage",43818,
55806,mscoco,there are two zebras eating on a little bit of loose grass,17047,
125850,mscoco,A cat laying in a green bowl on a wooden table.,38329,
55053,mscoco,Three white sheep traveling down a paved residential street.,80416,
550666,mscoco,People gathering at an old building to eat on a sunny day,18787,
274052,mscoco,A bird that has landed on top of another bird,88522,
368595,mscoco,Traffic lights next to traffic signs on a bridge.,77420,
59009,mscoco,A train is traveling down the railroad tracks.,29233,
171360,mscoco,A person on a motor bike on the street.,92779,
74120,mscoco,a woman with a red hat is eating a hot dog,11114,
457877,mscoco,A group of schoolboys in jackets and ties poses for a picture outside a building.,91549,
17328,mscoco,A red train on tracks next to a building.,87244,
528977,mscoco,"Street signs, graffiti, old buildings and a bridge.",50559,
346334,mscoco,Two bears that are standing together in a field.,2126,
137321,mscoco,A man draped over his bed with his head hung low.,49842,
216618,mscoco,A large white bus and many cars on a road.,88801,
213475,mscoco,A street scene in the evening with a lone car and traffic light showing red.,91286,
493503,mscoco,There is a one way street at the corner of Henry St. and Love La.,42251,
534081,mscoco,a desk with a monitor and a laptop,28541,
76082,mscoco,People walking down a side walk in the middle of a city.,29856,
117704,mscoco,A red people ferry cruises along the pay with a load of passengers.,39796,
195271,mscoco,A woman standing in a kitchen holding a jug of milk.,80555,
276863,mscoco,A couple instrument cases are stacked up with a red hat on top for donations.,81744,
491725,mscoco,Picture of docked boats while sun is setting in distance,91025,
176634,mscoco,A zebra playing on a field with logs of tree,64226,
455555,mscoco,a little boy sitting on a skateboard and riding it,29283,
263146,mscoco,A dog is posing on top of a motorcycle.,14754,
467528,mscoco,A person putting mashed potatoes in a hot dog but on a wood cutting board.,32597,
402798,mscoco,a close up of the tail section of a large passenger airplane,91581,
454854,mscoco,"The tall, adult giraffe stands behind a fence near a wooden pole.",5583,
478817,mscoco,A black cat sitting on top of a pot for a plant.,1609,
498915,mscoco,A couple of men standing next to a woman.,65561,
355908,mscoco,A narrow living room with a couch and tv.,56099,
352584,mscoco,A sculpture of a toilet made from woven wood.,83373,
309889,mscoco,A red soft bed with light shinning through,86362,
17272,mscoco,A group of lawn chairs sitting on top of a beach.,76833,
404820,mscoco,A man in a wet suit is surfing a wave.,38309,
127576,mscoco,A giant chair with a horse statue on it,56040,
764,mscoco,an image  of people outside playing frisbee,72962,
189772,mscoco,the Bike is parked next to a fence,48495,
159537,mscoco,A large clock tower with a wind indicator on top.,53856,
492472,mscoco,A traffic light with a building in the background.,86688,
203546,mscoco,The bear is inside of the river stream.,21404,
497388,mscoco,A bed with white and red sheets and pillows.,23766,
401653,mscoco,Animals walk around a grassy area together.,30232,
347568,mscoco,A banana sitting on top of a counter next to glass pots.,461,
216428,mscoco,a cat drinking from a toilet and the cat on top of the toilet,89767,
428067,mscoco,The grazing sheep don't notice the truck in the field.,82317,
550862,mscoco,a slice of carrot cake on a white plate on a table,75991,
475413,mscoco,A glass jar of fruit on a decorative table mat.,38711,
20774,mscoco,A group of people with umbrellas walking down the street,14743,
189766,mscoco,Two skiers race up a hill while people look on.,37881,
125632,mscoco,A guy wearing a wetsuit surfing a wave.,20813,
413172,mscoco,A green traffic light shines above a street with light traffic.,20486,
344521,mscoco,A white plate topped with different types of fruits and vegetables.,98170,
546126,mscoco,A crowded subway train with standing room only available.,18707,
310035,mscoco,A young woman reading while laying down on a park bench.,98120,
3771,mscoco,A brown cow laying on top of a lush green field.,91289,
376347,mscoco,A person standing on a surfboard while riding a wave.,95997,
569758,mscoco,A baseball player catching a ball on the field,94632,
500257,mscoco,A few men working on moving luggage at an airport,41705,
183359,mscoco,A polar bear is walking on snow and has one paw up in the air.,35289,
137992,mscoco,a person riding a snow board on a snowy surface,84922,
205378,mscoco,A cat sitting behind storage containers and a computer.,31555,
248297,mscoco,Two horses are seen galloping through a snow covered field.,48674,
324051,mscoco,a man attemping to tie his tie,4351,
43753,mscoco,A man being threatened by a yellow banana.,68525,
53465,mscoco,A large pink frosted cake sitting next to cups of coffee.,90683,
370609,mscoco,A female sheep with her two young lambs.,18111,
134596,mscoco,a person doing a headstand on a concrete floor,75123,
537668,mscoco,A view of a boat at sea with a lighthouse in the background.,86869,
109798,mscoco,three different donuts one is pink one is brown and one has white sprinkles,6884,
426297,mscoco,The zebra is wondering about the shadow that he sees.,78696,
20788,mscoco,A woman hovering over food on a wooden table.,29479,
550514,mscoco,A group of people standing on top of a snow covered ski slope.,34553,
546584,mscoco,A brown dog walking through a dry grass covered field.,78254,
36349,mscoco,A pile of carrots and parsnips on the pavement next to a truck.,75214,
158801,mscoco,A large plane is parked outside an airplane hangar.,40814,
226496,mscoco,A motorized passenger buggy with people walking around it in a city.,24134,
574392,mscoco,A park bench sits by a tree underneath a red flowered tree.,18783,
44989,mscoco,A white bed topped with a book surrounded by large windows.,21119,
259879,mscoco,A cat sitting on a window sill in a room.,60186,
308793,mscoco,Two skiers heading up the side of a mountain,81831,
253386,mscoco,A dog that is wearing a dog collar smiling,70843,
169690,mscoco,A little girl sitting on top of a bench in a  park.,49319,
466986,mscoco,A man is smiling for the camera while standing in a kitchen.,47040,
536426,mscoco,A photo of a fire hydrant with a cone next to it.,57986,
404257,mscoco,Woman standing in a dark wooded kitchen with a carton in her hands.,2281,
163585,mscoco,The bench on the side of the street is empty.,74251,
444672,mscoco,A very dirty looking rest room with two toilets.,18585,
439525,mscoco,A man and a woman cutting up a small white cake.,79216,
391222,mscoco,Two female skiers are standing in the snow wearing purple attire.,76740,
265777,mscoco,A woman sitting at a table with a pizza on a plate.,21527,
328283,mscoco,A group of skiers are outdoors playing in the snow.,15969,
276476,mscoco,A man riding a skateboard while flying through the air.,62248,
432419,mscoco,A woman walking on a shore next to a river.,66854,
275215,mscoco,A man in a beanie sitting with a red and white snowboard.,24629,
338327,mscoco,A shelf filled with men's ties stacked six levels high.,4779,
211825,mscoco,A man blowing out candles on a cake.,28218,
557239,mscoco,Rust and white cat curled up in a toilet bowl.,8446,
124684,mscoco,a woman attempting to grab a frisbee with her head on the beach,52324,
315501,mscoco,"There is a classic, black automobile sitting in a showroom. There are people looking at it in the background.",88103,
176037,mscoco,A transit bus riding through a city street at night.,69668,
3091,mscoco,a white plate topped with a piece of chocolate covered cake.,58573,
278829,mscoco,A crowd sits in the stands as baseball players are on the field.,15652,
70187,mscoco,A horse has a cover over its mouth,92425,
408535,mscoco,A guy with a white shirt and jeans riding a skateboard.,73068,
109612,mscoco,A hand holding a piece of cake with a bite out of it in front of a black and white cat.,94856,
121188,mscoco,A large boat sailing across a large lake.,81779,
39790,mscoco,Train on the tracks that has a lot of smoke coming out of the engine car.,94242,
196571,mscoco,Top view of a green train on railroad tracks.,18849,
288174,mscoco,Young boy on blue skateboard in parking lot.,38316,
233327,mscoco,A yellow bird sitting on an oddly curved branch.,9319,
170017,mscoco,A stop sign has been bombarded with bumper stickers.,4704,
465675,mscoco,A beach with two boats and a tractor.,42668,
166255,mscoco,A group of men and women riding horses in the dark.,32244,
463588,mscoco,A small group of horses graze in an open field.,96702,
263828,mscoco,a black motorcycle is parked by the side of the road,96499,
472364,mscoco,A woman playing a game with some remote controllers.,15309,
445812,mscoco,This bathroom has a toilet that sits back in a small niche and a shower with sliding glass doors.,85592,
213795,mscoco,The two elephants have their trunk on the ground.,586,
196413,mscoco,A parking meter sitting on the side of a sidewalk.,98250,
14257,mscoco,Two men walk down the street in a city.,74847,
213932,mscoco,A picture of a motorcycle on the street.,61857,
16689,mscoco,A large brick building is sitting behind a tree.,271,
376123,mscoco,A baseball player throwing a ball on a mound.,35536,
571279,mscoco,A long bowl with variety of fruits laid out in it in front of a plate with a napkin.,98940,
560470,mscoco,A woman holding up a chocolate doughnut with icing on top of it.,76867,
2061,mscoco,A public restroom with a  garbage can and shower hose,53681,
220106,mscoco,Many motor bikes lined up on a city street.,69448,
305634,mscoco,Street corner signs above a red stop sign.,77168,
267300,mscoco,a dog laying down licking food off of a plate,34258,
558406,mscoco,A person on skis is in the air.,7529,
346985,mscoco,A large cat is sitting in the sink in the bathroom.,30981,
229747,mscoco,A photo of an outside with various things in the scene.,65679,
315187,mscoco,an old passenger bus parked next to a walgreens,82430,
283070,mscoco,some oranges that are sitting on some wood,92367,
247873,mscoco,A piece of luggage sitting on top of a sidewalk.,3811,
250951,mscoco,A black and white cat sitting in front of a black bag.,35553,
294595,mscoco,a kitchen with cabinets and counter tops sitting on a tiled floor,51243,
22646,mscoco,A man is standing next to some train tracks,12118,
7522,mscoco,An adult zebra and a younger zebra in Savannah,15860,
226802,mscoco,A red bus driving down a busy city street surrounded by tall buildings.,935,
408840,mscoco,Articulated bus and taxi in light traffic crossing an intersection.,81097,
324308,mscoco,A small cluster of bananas growing near a fence,93384,
232073,mscoco,A group of people in suits standing in a kitchen.,85942,
122582,mscoco,A boy in blue hat riding on a carousel.,42943,
396863,mscoco,The young girl wearing red and black rides atop the white pony.,82802,
523194,mscoco,A fire hydrant on the side of a road.,40742,
160183,mscoco,a fire truck with a long crane on top of it,78277,
494782,mscoco,A young person in a hoodie with headphones in on a laptop.,94438,
121904,mscoco,A kitchen that has many things in the sink and on the counter.,76386,
186637,mscoco,a giraffe eating food from a food dispenser,63910,
406001,mscoco,A zebra rolling around on it's back in a  field.,25614,
463398,mscoco,A couple of girls walking up the side of a vehicle.,53911,
465862,mscoco,A woman standing in an isle at a farmers market.,91661,
457893,mscoco,"A baking pan with meat, lettuce, onions and tomatoes.",65632,
486479,mscoco,A large white dog laying underneath a bed.,69410,
500884,mscoco,A woman standing in front of a building in the rain.,80288,
473215,mscoco,A banana sundae sits in a dessert glass.,69234,
447546,mscoco,A large kitchen with many people preparing food.,82655,
185904,mscoco,a man in a blue shirt riding a blue motorcycle and some people,98232,
303026,mscoco,a woman posing on a wooden bench in the woods,72085,
237308,mscoco,The long train has a yellow and red engine and moves down the track.,75921,
372230,mscoco,A woman in pink dress playing a game of tennis with people in background.,72305,
21592,mscoco,A person preparing a WII remote in order to play a game.,58297,
263860,mscoco,Two elephants in a field rubbing their trunks on each other.,93147,
484986,mscoco,The view from the airplane shows a mountain range.,79561,
118839,mscoco,A woman laying on a bed without sheets.,84365,
237118,mscoco,A middle aged man takes a selfie in a mirror.,40647,
368302,mscoco,There is a stop sign with a factory in the distance.,75353,
541627,mscoco,The runway has a few airplanes on it.,67055,
26671,mscoco,A dog that is laying down holding a stick.,85387,
386066,mscoco,Inside of an out house with the toilet seat up and a towel.,14893,
35711,mscoco,The men standing in the ocean while another one surfs.,50897,
445468,mscoco,People holding umbrellas walk down a city street in the snow.,68460,
563653,mscoco,A street going trough the center of a small town.,55741,
522702,mscoco,A zebra standing on a lush green field next to a brick wall.,81226,
119404,mscoco,Two benches on a sidewalk in front of a urban street and some houses.,67566,
170007,mscoco,A young child and an old women on a bench.,94355,
342293,mscoco,A woman in a bikini sitting on a towel on the beach.,78097,
12238,mscoco,Some cars are traveling on the streets on a cloudy day.,309,
456784,mscoco,A man decorated a white frosted cake with chocolate icing.,75333,
388082,mscoco,Some sunscreen that is sitting on the table.,78248,
45110,mscoco,A woman on a small motorcycle waits in traffic.,49709,
55010,mscoco,an image of  plate with food on it,49885,
433483,mscoco,Black and white picture with a stop light at tree line level.,67011,
187924,mscoco,A truck with beer advertisement parked by a curb,61071,
247306,mscoco,A person looking over the water at large boats.,56018,
332775,mscoco,A furry cat sits inside of a black suitcase.,81248,
234238,mscoco,"A plate with a steak, steamed broccoli and noodles.",10428,
267862,mscoco,A guy sitting on his motorcycle while a woman stands beside him,93338,
215579,mscoco,Cat intently watching a TV screen up close.,64971,
269942,mscoco,Vehicles on a street near a green traffic light.,36919,
506310,mscoco,A room with an empty and open refrigerator and a shelf of bottles.,9724,
443784,mscoco,Fans and players watch as woman on the court plays a game of tennis,20706,
62726,mscoco,The bus stop is lined up with buses and people walking on the sidewalk.,36353,
468337,mscoco,A woman sitting on a surfboard in the ocean.,29697,
108681,mscoco,A cat sleeping on top of a laptop keyboard.,35189,
298261,mscoco,a pink truck with a wine bottle on the side,96644,
15528,mscoco,Two bears with their mouths open in the water.,93609,
472678,mscoco,An office cubicle with multiple computers in it,85612,
543118,mscoco,a library with rounded walls full of books,92881,
328008,mscoco,A happy man on a bus with other passangers.,28844,
446894,mscoco,You can mash food together so that no one will know what it is.,31400,
309279,mscoco,"A close shot of some treats, including a donut.",24003,
203275,mscoco,A photo collage of a girl hitting a tennis ball and looking over a hedge and a woman hitting a tennis ball.,29862,
359791,mscoco,The boat includes several rows of orange chaird.,81637,
377814,mscoco,"A box of six pastries containing two chocolate doughnuts, one strawberry, one glaze, and two glazed crullers.",20562,
250066,mscoco,A toilet is sitting amongst things have been abandoned.,58748,
190291,mscoco,A group of people sitting at a table holding different pizzas.,90346,
576398,mscoco,The large winged bird is looking for some prey.,98441,
436413,mscoco,someones bed where they left a teddy bear,52666,
273132,mscoco,An elderly woman sitting on the bench resting.,95133,
316258,mscoco,A body of water with boats floating on top of it.,20704,
171611,mscoco,A man and a dog on a boat in the water.,44522,
209901,mscoco,A very tall building sitting on the side of a road.,32835,
172547,mscoco,A very green hillside in the day time.,674,
262101,mscoco,Two people at a party hugging each other.,72859,
318854,mscoco,A woman sitting at a desk using a laptop.,20876,
38772,mscoco,A wooden bench in the middle of the wild.,76095,
533493,mscoco,Three men celebrating some kind of personal victory.,26971,
467138,mscoco,A woman is holding a tennis racquet on the tennis court,55904,
531349,mscoco,A red double decker bus driving past a river.,39754,
356544,mscoco,A dog with a hat strapped to its head.,93780,
88988,mscoco,A kitchen being remodeled covered in lots of clutter.,71061,
122302,mscoco,a parking area for motorcycles and bicycles along a street,74309,
332432,mscoco,A red bag of luggage at the airport.,4064,
468005,mscoco,A wet elephant walks through a sandy portion of the beach.,7753,
364187,mscoco,A large plate is adorned with broccoli and a rather small piece of meat.,66125,
349794,mscoco,A massive tractor truck parked on a gravel road next to a forest.,34952,
452684,mscoco,A large pitcher of some beverage is on the table next to orange slices.,13691,
78959,mscoco,A strange plant hanging off a banana tree.,75269,
94168,mscoco,A yellow and red train on the railroad tracks.,94397,
107516,mscoco,"This kitchen features dark colored cabinets, nice counter tops, and pendant lights.",90782,
312803,mscoco,a couple of men that are on some motor cycles,60579,
128586,mscoco,A woman sitting on a bench next to a child in a stroller.,28304,
23660,mscoco,A lot of people that have some animals.,91056,
72737,mscoco,a man is doing a trick on a skateboard,71871,
272049,mscoco,A large yellow dump truck sitting on green lawn.,7049,
115300,mscoco,A fenced area with an attached sign housing a zebra.,17792,
27246,mscoco,A red water hydrant in the field next to a road,16267,
356800,mscoco,A woman with an umbrella is standing by leaves.,50330,
36361,mscoco,a festival with entertainers on stilts walking around,97129,
560272,mscoco,one plane flies upside down over another plane,23620,
1398,mscoco,A cat rubbing up against the camera persons legs.,97794,
300324,mscoco,A white and black checkered floor in a kitchen.,76283,
391656,mscoco,A bathroom features a picture of a woman a toilet and a sink.,62405,
550864,mscoco,"A modern kitchen with stainless steel fridge, wooden cabinets, and overhead lighting is separated from the dining room by a bar.",11245,
400596,mscoco,A bathroom has a sink and a bathtub.,80883,
516186,mscoco,A tall bird stands near the edge of a river.,71274,
119581,mscoco,A black and white dog laying on a bed.,98333,
395006,mscoco,a bench near a table near a tree,52312,
521817,mscoco,A man and a boy next to a big pile of bananas.,39450,
422280,mscoco,Luggage on a carousel at a crowded airport.,48566,
384333,mscoco,A small elephant standing next to a bush.,79293,
183949,mscoco,A panda is eating bamboo on the ground.,85223,
25014,mscoco,A standing toilet sitting inside of a bathroom stall.,14252,
19167,mscoco,Oranges and a leaf are in a silver colander.,17517,
368820,mscoco,A man that is holding two suitcases over his head.,98680,
393225,mscoco,"A bowl of soup that has some carrots, shrimp, and noodles in it.",97262,
489391,mscoco,Brown and black cows in a grassy field by trees.,68462,
6896,mscoco,Man posing in front of a pair of giraffes in background.,16083,
132931,mscoco,Two baseball players standing on the field during a game.,22138,
94326,mscoco,A white statue holding open a newspaper while sitting on a bench.,65351,
549384,mscoco,a white toilet an cabinet in a bathroom,39805,
250167,mscoco,A man holding white surf board on the beach,56912,
338153,mscoco,A traffic signal showing that it is safe for horses to cross.,73557,
306688,mscoco,"A white pizza sliced in on a board along with two plates, utensils and pink napkins.",43148,
133611,mscoco,a big boat is going down a small river,63668,
291048,mscoco,A women who is holding the door handle to a truck.,12852,
399532,mscoco,"a golf ball sitting in a patch of straw, grass, and pine cones.",72152,
576831,mscoco,Five glasses of different kinds of wine on a table.,85747,
435003,mscoco,A laptop computer sitting on a desk next to a desktop monitor.,55401,
239988,mscoco,Five men pose for a photo as they sit on their motorcycles,6293,
356263,mscoco,Police motorcycles parked while police is gather together.,31404,
74629,mscoco,"A man and woman are sitting, being pulled by a horse.",84964,
474164,mscoco,There is a dog on top of a truck outside.,5615,
107814,mscoco,Zebra roaming through the grass with others in the distance,56982,
394510,mscoco,A small child on a skateboard photoshopped over a street image.,54781,
548485,mscoco,A bathroom with the door open so you can see a toilet and bathtub,39194,
572495,mscoco,"The compact workspace is well-furnished, neat and organized.",49500,
99996,mscoco,A large black dog sitting on the sandy with a ball.,28151,
220900,mscoco,Several horses and donkeys are grazing in a field.,17996,
510383,mscoco,A brown and white dog sitting on the end of a couch.,39710,
17350,mscoco,a couple of dogs that are sitting in a boat,52502,
574509,mscoco,A piece of chocolate cake that is on a glass plate.,4741,
419777,mscoco,A person on a motorcycle high in the air.,10197,
544334,mscoco,A man on a surfboard in the water.,76595,
228436,mscoco,there is a bike that is parked on a small bridge,19267,
399769,mscoco,A dog and a cat standing side by side.,96205,
173514,mscoco,A snow boarder is standing on a snow covered mountain.,7748,
78061,mscoco,The baseball player in an orange cap is throwing a pitch.,79814,
482305,mscoco,A blue and yellow double decker bus on a street.,64281,
574200,mscoco,A parking lot has many school buses parked in it.,18879,
129135,mscoco,Yellow Train stopped at the station in front of a bench.,59053,
399049,mscoco,people are skiing down a large snowy mountain,93018,
316063,mscoco,A red bus parked next to a crowd of people.,13003,
165547,mscoco,An eating area with a table and a few chairs.,95299,
64531,mscoco,A man with a tie that has nuts and bolts on it.,81805,
573930,mscoco,A cross walk with pedestrians and a delivery truck.,8284,
220118,mscoco,A dog is shown sitting on rocks by the beach.,24645,
419680,mscoco,A street sign is posted near the two story building.,79539,
363812,mscoco,this is a close up picture of a roosters neck,89457,
221872,mscoco,"A tray with carrots, snap beans, mash potatoes and an egg.",81325,
316842,mscoco,This is the inside of someone's deejay station.,91620,
110587,mscoco,A man brushing his teeth with a tooth brush.,42239,
73536,mscoco,A plate filled with dessert sitting next to a small Christmas tree.,40855,
29393,mscoco,A large brown dog standing on the side of a white wood fence.,64503,
520778,mscoco,A woman in a white dress and someone with a striped umbrella seated by a pond.,61545,
400453,mscoco,The woman with a sandwich on her plate is drinking from a wine glass.,18144,
181007,mscoco,A traffic light sitting on the side of a road.,90587,
426777,mscoco,Several pieces of a pie with broccoli on it among other things.,15304,
448511,mscoco,A dish of rice and vegetables on a white plate.,4032,
503219,mscoco,two cows in a grass field together behind a fence,38616,
470714,mscoco,a close up of a person hugging the head of a giraffe,21653,
298979,mscoco,A lot of zebras in the grass grazing and one zebra just looking.,11746,
182785,mscoco,A man in a purple shirt riding a skateboard up a wooden ramp.,71687,
125590,mscoco,A man riding upside down on a skateboard on the side of a ramp.,46594,
572571,mscoco,a pitcher throwing a ball towards a batter during a Dodgers game,7325,
440023,mscoco,A white plate with a cut in half sandwich and lettuce.,37498,
64868,mscoco,A man smiles maniacly while putting a dog into an oven.,73965,
174987,mscoco,A train is being doodled with green and blue.,50788,
234697,mscoco,Stop lights are lit up in a cloudy dark sky.,74563,
480408,mscoco,A man wearing a hat while riding a horse.,84750,
132143,mscoco,a couple of big buildings that are next to each other,73347,
245145,mscoco,A snowy day in a colorful forest where leaves have already changed colors.,35858,
114504,mscoco,A dog sniffs food in plastic bags in a refrigerator.,8596,
170898,mscoco,The black dog is asleep on the couch.,17370,
355660,mscoco,A woman in a bikini top carries a surf board near the water.,40726,
504341,mscoco,An adorable dot resting on a beach near the ocean.,6838,
64030,mscoco,A flock of ducks floating on top of a lake.,48716,
473204,mscoco,A small child in the saddle on a horse at the rodeo,53016,
252911,mscoco,A man riding a motorcycle next to a woman driving an SUV,76263,
330053,mscoco,a lady observing a woman carrying two large bags and a man doing karate,49594,
516827,mscoco,A horse eats lush green grass by a wire fence,23724,
261471,mscoco,A city street with many different cars driving.,84328,
509520,mscoco,Two people are in front of a television playing games.,32834,
25812,mscoco,A skier skis down a slope near a ski lift.,8124,
1592,mscoco,A young girl on a beach chair kicking her leg out,64826,
34950,mscoco,A passenger train pulling into the train station.,34299,
155125,mscoco,A man holding a slice of pizza at a wooden table.,56116,
544395,mscoco,The group of elephants are in an area with green grass.,79525,
503823,mscoco,several  wooden boats sitting in the sand,9706,
241010,mscoco,"A lone person stands in a large, city scene.",7753,
438985,mscoco,A cat is jumping off of a stack of suitcases.,70853,
107656,mscoco,A living room with a black couch sitting next to a table.,15282,
513968,mscoco,A group of sheep in a field with a fence in the background.,2483,
256250,mscoco,two giraffes in a field next to some standing water,10002,
30255,mscoco,A boat traveling on water under a large bridge.,50231,
405762,mscoco,A man holding a football on a grassy field,70898,
108803,mscoco,A man is sitting in a chair and holding an umbrella over his head.,65302,
419386,mscoco,A woman holding a small child that is trying to pet a cow.,27344,
577654,mscoco,"A kitchen that has a stove, refrigerator, and table in it.",21315,
459887,mscoco,A group of slightly bruised banana's in a bowl.,71486,
13659,mscoco,A man sitting in front of a laptop computer in an office.,88881,
190406,mscoco,A double decker bus and two cars on a street at night.,84932,
294634,mscoco,A pretty young lady running towards a tennis ball while holding a tennis racquet.,30823,
146667,mscoco,A woman digging through the storage compartment on her moped.,30691,
370486,mscoco,a woman holding a colorful striped umbrella,3647,
349090,mscoco,A man holding a camera and a very long neck tie.,89030,
155897,mscoco,A person holding a sandwich in their hands.,41760,
561679,mscoco,A big orange sign about street maintenance near a street.,36103,
460682,mscoco,a horse that is laying down in a field,96775,
199927,mscoco,A woman eating a half an orange slice.,92288,
151662,mscoco,a giraffe behind a fence eating grass from a feeder,91063,
275058,mscoco,a kite surfer is flying in the air over some water,37255,
74460,mscoco,a couple of horses grazing on some green grass,83050,
547003,mscoco,A small bathroom with a small brown toilet next to a white sink.,56572,
164512,mscoco,A person holding a tennis racket and a tennis ball,36992,
266922,mscoco,A man and two children are skiing in the snow.,64870,
374111,mscoco,Two plates of chips and a sandwich are served on a tray.,49390,
537025,mscoco,Two towels shaped like swans sitting on a bed.,61005,
109323,mscoco,Several motorcycles lined up in a row in front of a old building.,46375,
324715,mscoco,An apple computer is on a table with supplies.,89217,
488788,mscoco,A sign is welcoming vehicles to the business being advertised,3127,
498339,mscoco,Commuter trains at station with passengers on platforms.,40346,
38321,mscoco,"A cloudy sky , red traffic lights and power lines",83343,
384350,mscoco,a white and red plane parked on a tarmac,71127,
128829,mscoco,A couple of parking meters sitting on top of a patch of grass.,87175,
402723,mscoco,A skateboarder stands on his board atop a narrow rail.,7058,
329379,mscoco,a sign on a fence with trees on the other side,11359,
292118,mscoco,A man wearing a parking meter repair jacket pushing a cart down a sidewalk.,38803,
78627,mscoco,A group of people standing outside of a bus.,24454,
122020,mscoco,A sweet potato cut in half next to a banana.,5199,
64898,mscoco,Two children who are on wake boards in the ocean.,74422,
474398,mscoco,An orange detour sign sitting on the side of a road.,85491,
48268,mscoco,A herd of antelope next to some zebra's grazing in a field.,43477,
