case_number,source,prompt,evaluation_seed,celebrity
516224,mscoco,there is a yellow and silver train at the train station,70308,
355276,mscoco,A bear that is laying down in the dirt.,63363,
209468,mscoco,A woman in pajamas using her laptop on the stove top in the kitchen,85043,
387562,mscoco,A giraffe walking across a dirt and grass field.,95168,
526132,mscoco,Several Zebra are together through the fence.,90790,
189919,mscoco,A couple of men standing next to each other while wearing neck ties around their heads.,31291,
556064,mscoco,A woman is getting ready to take a bite out of a large sandwich.,67896,
286253,mscoco,A herd of cows crossing an empty road.,68949,
450577,mscoco,A HORSE IS IN THE BACK ON A DISPLAY WAGON,65314,
468934,mscoco,a plate with some food and chop sticks on it,34190,
448278,mscoco,A pond with various birds and ducks swimming.,34059,
11655,mscoco,"Two men, one holding a book, looking off into the distance.",20416,
568814,mscoco,A man with a bear sitting with his arms crossed and his tie over his left shoulder.,52362,
82678,mscoco,A cement bench near a railing that overlooks a large body of calm water.,92229,
464033,mscoco,A large tower that has a weather vain at the top.,39132,
335864,mscoco,A white pickup truck parked near a white brick building.,25211,
4840,mscoco,a man does a trick on a skate board as a young kid looks on,37983,
242286,mscoco,A cat lays on top of an open and turned on laptop computer.,78791,
26025,mscoco,An old Acme factory that is by a stop light.,12543,
31106,mscoco,A man wearing a blue tank top holds out his arm toward a hovering Frisbee on a beach near a lake.,49918,
118956,mscoco,a yellow and white fire hydrant near a building,57119,
442877,mscoco,A meal of chicken topped by a fried egg.,7583,
284015,mscoco,a person wearing a a shirt and tie,98785,
156071,mscoco,A group of people standing around at a rodeo.,58091,
102707,mscoco,a bottle a glass and utensils behind a stove,5451,
466339,mscoco,A wooden door in front of an entrance next to a black cat.,40249,
545678,mscoco,a giraffe is standing next to a zebra outside,28562,
192817,mscoco,A view from a window high up in the sky.,73935,
186422,mscoco,a brown bear is walking away from a river,99860,
503108,mscoco,a man that is riding a motorcycle with smoke behind,36403,
326063,mscoco,Man holding this frisbee in the park about throwing it,68667,
184324,mscoco,A group of people walking across a busy city street.,48296,
498392,mscoco,A man hanging his face out of a train window.,72369,
358976,mscoco,A cat laying on top of a couch.,39345,
409964,mscoco,A man holding a tennis racquet on a tennis court.,86896,
122199,mscoco,A man with a beard riding skis while holding ski poles.,94303,
172716,mscoco,Black and white photograph of man riding a skateboard.,2579,
397617,mscoco,Two women walking together in the rain with umbrellas.,28852,
103538,mscoco,A kitchen counter top sitting next to a stove top oven.,90783,
366792,mscoco,The delivery truck has colorful bottles on the side of it.,60483,
497484,mscoco,One glazed raised donut in a white box.,95996,
392998,mscoco,A surfer falling backwards off a surfboard on a little wave.,59515,
534194,mscoco,a man sitting on a bench in a slightly flooded area,65659,
131714,mscoco,Dogs drinking water next to a statue of a dog.,86116,
367275,mscoco,A bunch of people standing in the street near the Whitehouse,76535,
90991,mscoco,A person riding a surfboard doing a flip over a wave.,39120,
88433,mscoco,A man riding skis on top of a snow covered slope.,24110,
60456,mscoco,A man is approaching a seagull on the beach.,76463,
539926,mscoco,A person with a spatula is taking a piece of pizza from the tray.,51497,
399377,mscoco,A person touching a big cheesy meat sandwich.,61935,
56714,mscoco,A banana sitting next to an orange and apples on a wooden table.,35980,
216516,mscoco,A man that is standing on ski's in the snow.,82898,
203580,mscoco,"A sidewalk with sandwich board, table and umbrella.",87146,
529348,mscoco,Two zebras are eating grass under an umbrella.,53081,
156045,mscoco,A man in a white pants and a white shirt and colorful tie.,42285,
237920,mscoco,Empty seats in front of a building on a sidewalk.,63329,
379554,mscoco,a toilet that has some bubbles coming out of it,74064,
243600,mscoco,A group of smiling young children sit at a table in the library.,43613,
260447,mscoco,A very long shiny train on a bridge over some cars.,6477,
201764,mscoco,an open suitcase is filled with clothes and other items,64435,
279208,mscoco,a big elephant walks with some zebras,27837,
445606,mscoco,A bus driving down a street next to tall buildings.,41698,
522137,mscoco,Three Mercedes Benz on the top of a train as cargo,21115,
468866,mscoco,A desert pastry with a filling in the middle.,9279,
28809,mscoco,A picture of a bunch of bananas sitting on a table.,3426,
37734,mscoco,There are lots of suitcases in a single room,56436,
116067,mscoco,A man pushing a cart with lots of luggage on top of it.,64000,
509826,mscoco,A man riding a skateboard in a skate park.,34686,
92488,mscoco,A clock hanging off the side of a  all building.,87255,
22257,mscoco,A herd of giraffe standing next to each other near a forested hillside.,52209,
134689,mscoco,there is a very tall giraffe standing in the wild,68110,
458338,mscoco,A car with alarm clocks and flowers on it's dash board.,71980,
536743,mscoco,Six little boys are smiling in front of a wall.,76828,
534036,mscoco,a school bus parked in front of a brick school,31790,
257853,mscoco,A canopy bed is dressed in all pink bedding.,15677,
527510,mscoco,A large U.S Air Force plain sits on an asphalt ramp.,57643,
435069,mscoco,A small dog sitting next to a parking meter.,52627,
209274,mscoco,A small train ride carrying people around a park,44042,
160875,mscoco,There is a group of benches with umbrellas,7925,
135361,mscoco,A tennis player is getting ready to hit the ball,72281,
236461,mscoco,A surfer crashes into the ocean after riding a wave.,96175,
490749,mscoco,A zebra walking next to an alligator next to a pile of rocks..,17107,
555597,mscoco,Many cars parked on a city street with tall buildings in the background.,47073,
416385,mscoco,Cows walking down a street near a tour bus.,27426,
530226,mscoco,A large white polar bear walking through the snow.,37436,
575156,mscoco,A man in a white shirt has his hands on another man's shirt collar.,38735,
573105,mscoco,A view of a red sports car with luggage on the back of it.,35563,
428191,mscoco,a couple of elephants that are standing next to each other,43152,
509014,mscoco,A group of people that are standing in the snow.,99198,
575179,mscoco,A plate topped with small sandwiches with meat and veggies.,79387,
371506,mscoco,A miniature telephone on a table with a raw broccoli tree,30919,
190150,mscoco,A motorcycle parked next to a black truck.,54634,
394663,mscoco,An elephant with tusks is on the grassy ground.,59303,
66423,mscoco,Group pf people learning how to surf on the beach.,60311,
341659,mscoco,A parked car with a cat laying on top of it.,40008,
342025,mscoco,The bathroom has a towel rack on the sink counter below the large mirror.,38748,
572069,mscoco,"A cow is eating grass in a pasture, the cow is red.",795,
356428,mscoco,A couple of people walking through a market filled with food.,44250,
52712,mscoco,a red and a black suitcase a rug  and some flowers,12891,
467194,mscoco,A man is grinding a rail on a skateboard.,89884,
75344,mscoco,There are a lot of trees and plants beside the house.,12159,
449675,mscoco,A plate of food and fork on a table.,50512,
20632,mscoco,a yellow stuffed animal a black purse and a one dollar bill in a suitcase,92704,
464649,mscoco,"A variety of green vegetables including kale, cabbages, broccoli",1260,
186899,mscoco,A person is walking in the sand near the water.,90421,
18098,mscoco,A large black dog sitting on to of a trucks flat bed.,8785,
49756,mscoco,A horse with a saddle tied up to a fence.,34466,
233233,mscoco,A person is standing on a very snowy hill wearing skis.,82785,
143737,mscoco,A couple of motorcycle cops driving down a street.,91552,
37038,mscoco,A man on water skis prepares to jump the pole,4412,
145544,mscoco,A black dog in a bathroom drinking out of the toilet.,32291,
200770,mscoco,A man catching a frisbee while standing in a park.,48266,
549255,mscoco,A girl with running mascara and a bottle of Bacardi in an easy chair,2000,
149890,mscoco,A giraffe and two zebras are standing in the grass.,44677,
372246,mscoco,A road sign giving directions and a Stop sign on a roadside,37704,
194755,mscoco,A man drinking a cup of coffee next to sandwich.,59761,
568337,mscoco,Two little white boxes are on a mat.,39133,
121106,mscoco,A large group of people who are waiting at a luggage carousel.,3452,
177994,mscoco,Empty restaurant dinning room set for dinner guests.,30191,
183249,mscoco,An open door that leads into a kitchen,84976,
260974,mscoco,"A table and chairs sit on a grassy walkway, with a pitcher.",72697,
213438,mscoco,A zebra standing on dirty area with trees in the background.,89762,
133999,mscoco,A double decker bus driving down a street next to a tall building.,91633,
150314,mscoco,A group of skiers in the mountains reach a sign.,94173,
349676,mscoco,A man taking a picture of two giraffes,23352,
165039,mscoco,A bus driving in a city area with traffic signs.,80228,
230739,mscoco,A body of water filled with boats under a cloudy sky.,86050,
472755,mscoco,A train is moving down the train tracks.,6625,
522713,mscoco,a bench sitting in the grass facing the water and boats,49219,
518255,mscoco,a bony horse bending down to look at a duck,74278,
315610,mscoco,Commercial jetliners fly over an amusement park with a Ferris wheel.,17134,
578107,mscoco,Lap top computer and monitor on a desk with assorted papers and devices.,74085,
31339,mscoco,Their are cars under an over pass at a red light,84327,
220041,mscoco,The rear view mirror of a cityh bus driving down a street.,81420,
115118,mscoco,a train of many colors is coming down the track,53704,
421882,mscoco,a little bathroom with just a toilet in it,34271,
259877,mscoco,A view of a tennis match from the top.,12841,
257327,mscoco,a bathroom with towels under a sink and a big mirror above it,6161,
365177,mscoco,a transit bus on a street under a bridge,15011,
365822,mscoco,a kitchen with a window some cupboards,64318,
494578,mscoco,Wood post lined up in the water with birds perched on them.,61722,
149592,mscoco,a vintage photo of a couple of people sitting on a bench,78060,
439143,mscoco,there is a large book shelf in this living room,54124,
478009,mscoco,"A bathroom with a toilet, tub, mirror and shower curtain.",38826,
282790,mscoco,Five bags of luggage sitting on to of a floor.,4245,
377427,mscoco,A man at a table with several dishes of food.,12394,
424422,mscoco,a couple of men that are walking around on some grass,51165,
323128,mscoco,A cat curled up in a sunny spot on a table sleeping.,27067,
472772,mscoco,People are walking through the snow holding skis.,6170,
422640,mscoco,A baseball player has just thrown a pitch.,67040,
500717,mscoco,A man that is standing next to train.,70512,
225177,mscoco,A yellow bus is going under a bridge,70257,
543300,mscoco,A boat sits on the side of the dock.,86662,
44068,mscoco,A brown teddy bear sitting in a red chair.,70846,
463628,mscoco,That doll has really dark and black eyes.,74151,
453903,mscoco,A luggage carousel at an airport surrounded by luggage.,89311,
165464,mscoco,A man cutting a cake with a knife.,45649,
449963,mscoco,Screens are everywhere in a business training area.,58316,
252444,mscoco,Boy doing skateboard trick in air at a skate park.,85989,
456394,mscoco,"BLUE MOTORCYCLE ON DISPLAY, SURROUNDED BY OTHER VEHICLES",65811,
220215,mscoco,A bunch of people are rowing in some row boats.,31546,
509766,mscoco,A brown horse leading a horse drawn carriage.,68799,
502336,mscoco,A group of people walking down a street next to a tall building.,21544,
505792,mscoco,there is a male snowboarder that is in the air,53452,
41923,mscoco,A cut in half sandwich sitting next to a pile of fries.,22164,
413377,mscoco,A man in a tuxedo is holding a rale.,31259,
322762,mscoco,An elephant standing in the dry grass at the edge of water.,10739,
376767,mscoco,A large building with a clock on it's face and a bird statue on top.,74524,
15067,mscoco,A man that is standing on a skateboard in the street.,33558,
451598,mscoco,A hot dog on a newspaper has a mustard on it.,18077,
122934,mscoco,Three people and a dog are riding on a horse drawn carriage.,97670,
561967,mscoco,A yellow train engine traveling down train tracks.,30662,
260166,mscoco,A group of people sitting on the back of an elephant.,2615,
490199,mscoco,A couple sitting on the back of a flatbed holding a dog.,72446,
378403,mscoco,Large Labrador dog laying across a pile of blankets.,86743,
366295,mscoco,A group of large elephants standing in the water.,70362,
314515,mscoco,A car is carrying several bikes on a bike rack.,15657,
466259,mscoco,People are in a boat in the rain with umbrellas.,40947,
4554,mscoco,Several people snowboarding and one skiing in the snow.,15679,
513524,mscoco,a man riding a blue surfboard on top of a wave.,98447,
531735,mscoco,a couple of motorcycles are parked outside of a building,76066,
356498,mscoco,Some kind of a pancake that has broccoli and sauce on it.,23731,
150685,mscoco,two gray stove burners and a wooden bowl with four apples,59896,
304008,mscoco,this man is stepping on one frisbee and catching another,81937,
418512,mscoco,An intersection with a post showing street signs.,46062,
260440,mscoco,A person on a skateboard up on a ledge.,18644,
477069,mscoco,A brightly dressed woman is holding an umbrella.,97162,
90787,mscoco,lots of people are on skies on the snow.,26890,
478212,mscoco,a couple of people skiing down a hill,38463,
347506,mscoco,A group of people standing next to a bus and a flag pole.,54792,
187249,mscoco,A TV with a man and a woman on it's display.,88079,
159774,mscoco,A plenty shot in a game of soccer being made.,1740,
553361,mscoco,A white bed and dresser are in a small room.,70910,
384651,mscoco,A bedroom with a bed next to a  night stand with a lamp.,93959,
334625,mscoco,An injured man lying in a hospital bed wrapped in bandages.,40635,
386164,mscoco,A wooden ball on top of a wooden stick.,71948,
533171,mscoco,A single horse that has been tied to a tree.,7255,
278961,mscoco,There is more than one roll of toilet paper for this toilet.,31753,
404297,mscoco,A dog chasing a red frisbee across a field.,43597,
386227,mscoco,Cows and sheep graze a snowy field on a cloudy day,42964,
459400,mscoco,A person lying down by an open toilet!,39869,
91715,mscoco,Red and white commercial truck parked on open lot.,37979,
222724,mscoco,A highway scene with focus on an exit sign.,83734,
579925,mscoco,A batter sings his bat at a baseball game.,17420,
576774,mscoco,A blue glass plate topped with cheese and broccoli.,71116,
492683,mscoco,a cat is looking out off an open window,85002,
483001,mscoco,A bedroom suite with a large bed and amazing view,83270,
91045,mscoco,a couple of men that are posing for a picture,32473,
282130,mscoco,A motorcycle is parked in the gravel alongside a street.,14994,
322261,mscoco,A little boy sitting on top of a skateboard.,15265,
137573,mscoco,An umbrella on top of the desk in a home office.,76592,
470350,mscoco,a male in a brown shirt is playing tennis,75488,
27969,mscoco,A large woman sitting on a bench outside.,41064,
503148,mscoco,This slice of pizza is rather large and ready to eat.,39738,
92051,mscoco,A bathroom with a white toilet sitting under a window.,89647,
272430,mscoco,A car traveling down a road next to other parked cars.,10093,
318224,mscoco,A red fire hydrant looms in front of a tall building.,37248,
34701,mscoco,A white toilet sitting next to a white sink in a bathroom.,26238,
115636,mscoco,A man riding a horse while other men look on.,40333,
486864,mscoco,A man holding a surfboard while standing on a sandy beach.,83793,
128891,mscoco,Two birds sitting a cage perched on top of a branch.,85148,
535292,mscoco,Two cows grazing on grass in a field by a house.,17240,
155644,mscoco,A young woman sits on a bench with shopping bags.,20118,
573527,mscoco,The street signs are clearly posted on the street for people to see.,14590,
512760,mscoco,A simple bathroom has various classic decorations around it.,91801,
507879,mscoco,A dark picture of a toilet with a small roll of toilet paper on the back of the tank.,65698,
172979,mscoco,A traffic sign hung upside down on a pole.,44309,
472540,mscoco,three orange and white trucks and an orange building,74521,
399369,mscoco,A person in shorts and no shirt running in the sand,86262,
126145,mscoco,A cat sitting in front of a giant TV looking at fireworks.,90938,
120007,mscoco,Baby cow eating apple from hand with wood fence,36310,
190853,mscoco,A half eaten banana being held by a human hand.,64025,
165543,mscoco,Even a giraffe looks next to a sauropod.,54706,
497660,mscoco,A parked truck and trailer with a large load.,21330,
290602,mscoco,They are jumping on those skis in the snow.,78462,
145528,mscoco,three men standing in the park while talking to each other,56194,
449981,mscoco,A crowd of people taking pictures of baby elephants,98533,
27658,mscoco,A red fire hydrant sitting on top of a lush green hillside.,61768,
331236,mscoco,Some prize items one might win in a contest or competition.,91387,
394033,mscoco,A man standing on a sidewalk behind a cart of carrots.,22866,
530941,mscoco,A group of cattle laying on top of a dirt barn.,26217,
317015,mscoco,Six teens playing frisbee in a field of grass,1004,
42501,mscoco,A man falling off a surfboard while riding  a wave.,84836,
66485,mscoco,A group of young men catching a frisbee.,6928,
493286,mscoco,an old car in front of an old air plane,54180,
412240,mscoco,A dog sitting behind a pair of black shoes.,61490,
264461,mscoco,A bathroom with a traditional toilet next to a floor toilet.,92514,
307138,mscoco,Several jars filled with oranges on a kitchen counter.,67832,
455448,mscoco,A cupcake being decorated with frosted and non pareils.,44997,
66468,mscoco,A half eaten plate of pizza is still ready to be finished.,17698,
107858,mscoco,a person holding a nintendo wii remote with a white background,89255,
491008,mscoco,A man and a woman holding up a pizza in a seating area.,7137,
212346,mscoco,The passenger bus is stopping alongside of the street.,81233,
150347,mscoco,A large bed with a brown giraffe print headboard.,21053,
343852,mscoco,an image of  a man that is holding a fake tongue,15906,
438999,mscoco,Food and a spoon sit on a plate on a table.,37185,
384625,mscoco,An overhead shot of an attractive living room with large windows.,81831,
502510,mscoco,A passenger train is at the train station.,62739,
542755,mscoco,The tennis player looks upset about the game.,94482,
301541,mscoco,A man tossing a frisbee under his leg.,72850,
79975,mscoco,The skateboarders practiced their jumps on the road.,65007,
19723,mscoco,"A table full of food including bread, vegetables and fish.",85150,
278934,mscoco,Two guys in coats standing next to a stop sign,18759,
244167,mscoco,A brown cow in a field of grass near two red barns.,27393,
45655,mscoco,Cars drive on a busy street around a rear view mirror.,74181,
359546,mscoco,Umbrellas made and woven items on beach near waterway.,75490,
19890,mscoco,Two pretty zebras grazing together near a metal structure.,69062,
399178,mscoco,A baseball game in progress with the batter swinging.,30331,
94951,mscoco,A yellow fire hydrant with a wet paint sign.,80727,
500118,mscoco,A room with a stone fireplace and living room furniture.,5987,
543402,mscoco,A brown chair with a blue umbrella on top of it.,82849,
68457,mscoco,A photo of the tail of a jet engine airplane on the tarmac.,85921,
50828,mscoco,Two twin beds with no comforters on them.,23410,
474347,mscoco,An elephant standing around beside a tree.,15775,
189855,mscoco,A smiling girl with her fifth birthday cake,86995,
191474,mscoco,A car is stopped for a red light at an intersection.,81752,
160726,mscoco,A very blurry image of a person sitting on a bench.,13354,
23369,mscoco,This motorcycle is parked on the side of the grass.,72752,
118564,mscoco,a person jumping a snow board in the air,76587,
441518,mscoco,Man in boxers on couch with two laptops,45289,
394458,mscoco,Two baby gray elephants standing in front of each other.,28018,
287331,mscoco,a dog is jumping up to catch a frisbee,2349,
260823,mscoco,Four sheep are eating along the side of a hill.,73791,
292616,mscoco,There is a group of small birds standing on the chairs.,11257,
566042,mscoco,Six giraffe are standing looking in the same direction.,77201,
409850,mscoco,A picture of a livestock with the american flag and blue and white ribbons hanging from the ceiling.,31598,
368556,mscoco,Shot through a clear umbrella showing a person with a red umbrella.,66068,
167540,mscoco,An airplane flying in a cloudy blue sky.,22768,
407002,mscoco,A man wearing snow gear poses for a photo while standing on skis,57346,
406253,mscoco,A blue motor scooter parked in a parking lot.,30299,
430518,mscoco,A woman in a pink top serving a ball in a tennis match.,58483,
531134,mscoco,A traffic light with a sad face on the red light.,84213,
256260,mscoco,There is a person petting a very large elephant,77187,
174603,mscoco,A group of men play frisbee in a field.,56644,
350884,mscoco,Several people play a game with a Frisbee in a park.,18095,
112702,mscoco,A green bus is parked near a city curb.,38044,
395289,mscoco,Guy sitting on ground in the middle of the street with traffic light behind him,74105,
174386,mscoco,Bananas hanging from the ceiling by attached strings.,47363,
546210,mscoco,A man lying down on a couch with a cat on top of him,50895,
450570,mscoco,A woman skiing with a small child across snow.,50526,
457037,mscoco,A bedroom with green and white walls and a small TV.,19504,
492608,mscoco,A surfer catches a wave in the ocean.,41860,
134343,mscoco,A black and white photo of a snow covered bench.,32891,
292648,mscoco,A man in a wetsuit is holding his surfboard on the pier.,88328,
227049,mscoco,A city at night with people walking around.,49322,
533069,mscoco,A train sitting next to a loading area near a house.,9100,
120248,mscoco,a large white boat floating in the middle of a lake.,29009,
437126,mscoco,A cat sitting on the back of a car seat.,62178,
443429,mscoco,A little boy is playing in the water at the beach.,64208,
63671,mscoco,A bunch of vegetables that are on a table.,62620,
478338,mscoco,A women using sports equipment on the water.,21188,
23448,mscoco,A hotdog is smothered in cheese and mustard and sitting next to onion rings.,96478,
576461,mscoco,a car is driving down a busy street,32377,
568115,mscoco,Some street lights are hanging at an intersection.,80630,
26448,mscoco,Three small skiing figurines posed on cauliflower.,48028,
409268,mscoco,A stuffed teddy bear covered in dirt on the ground.,13033,
137108,mscoco,A man hitting a tennis ball with a racquet.,85103,
229948,mscoco,a wagon that is being pulled by some horse,13125,
460461,mscoco,Four guys with skate boards sitting on a park bench.,15118,
96351,mscoco,A blue and white VW bus driving down a street.,79528,
78107,mscoco,A cat sits in front of television intently looking at it.,61725,
357824,mscoco,Baby birds walking in a swamp and over reeds.,5468,
292428,mscoco,A man's feet resting on a skateboard,96984,
295138,mscoco,Young skateboarder showing off learned skills next to building.,89455,
159372,mscoco,A man is riding on a street on his skate board.,59413,
74030,mscoco,a person and a dog in a fake train,36205,
98895,mscoco,"A room with a toilet, a door and shoes in it.",35483,
516422,mscoco,A man and a lady sitting on a bench reading their newspapers with a dog tied to the bench.,99524,
147300,mscoco,A sign in the grass stating the next highway.,32119,
102330,mscoco,A man holding a slice of cheese pizza in his right hand.,50857,
167510,mscoco,A stop sign at the intersection of Lyndon Ave and South.,48862,
345499,mscoco,An elephant in a pool of water near the bank,12357,
315705,mscoco,A man wearing a green shirt on top of a tennis court.,42528,
42499,mscoco,A train on some tracks with power lines above it.,53328,
533805,mscoco,A plane is flying above the airport terminal,26599,
45090,mscoco,A couple of men in the water on surfboards.,59874,
425027,mscoco,A black and white kitten sitting on top of a laptop computer.,11686,
115088,mscoco,Tall green pine trees in back of large grassy field.,39532,
527845,mscoco,A dog is standing in a sink ready for a bath.,69536,
66798,mscoco,A tall zebra standing in a lush green field.,41369,
484029,mscoco,A stop sign with a street sign above it.,88874,
143891,mscoco,a bus parked on a rail way under a walking bridge.,65264,
301684,mscoco,An elephant sitting while its trainer cleans it with a broom.,80352,
511892,mscoco,"A kitchen area with oven, pots and various cabinets.",45999,
568270,mscoco,A herd of horses in a grassy field near a hill top.,96311,
77548,mscoco,An elephant walking down the street with a saddle,36161,
547783,mscoco,Some very pretty giraffes in a big grassy field.,21303,
523292,mscoco,A multi colored cat standing over a white laptop.,62400,
323766,mscoco,Young people open up many pizza boxes lined up on tables.,89775,
234595,mscoco,A hazy beach is filled with people under umbrellas.,75528,
461821,mscoco,a brown black and white dog grass and a frisbee,52746,
39504,mscoco,A man dressed in mostly all black riding on a black motorcycle.,84267,
118051,mscoco,An office cubicle with clutter on the desk,96585,
255248,mscoco,A cook sanding between two women inside of a kitchen.,43127,
303361,mscoco,Two zebra standing closely next to each other.,8308,
356002,mscoco,a surfer surfing on a sunny day and a pier in the background,54409,
359676,mscoco,a number of people with luggage bags outside of a building,83235,
477500,mscoco,Two people who are sitting on mopeds in the street.,73639,
491169,mscoco,A motorcycle on a gravel area with people in the background.,7281,
487607,mscoco,A man standing next to a woman holding a tennis racquet.,86960,
162021,mscoco,Three people in white shirts and ties on skateboards.,31184,
441686,mscoco,A couple of horses running across a lush green field.,75006,
452321,mscoco,A large bus on the side of the road.,61730,
157577,mscoco,Two brown horses standing in front of a red brick building.,60047,
386592,mscoco,A city bus is slowly making its way down a very crowded street.,43688,
460783,mscoco,A poodle with a yellow ribbon in it's fur with banana's in the background.,85177,
179069,mscoco,A dog is riding the waves on a surfboard.,67097,
108303,mscoco,Iced carrot cake on a table with odd type of cola.,68408,
321861,mscoco,A dead bird being dangled in front of a cat,97997,
434089,mscoco,a ram is eating some food from a wood trough,90219,
380143,mscoco,Are the dogs being friendly with each other or chasing each other?,3395,
524627,mscoco,a person at a table eating pizza,32995,
512442,mscoco,A woman holding a bowl in her hand standing next to a baby elephant.,23573,
251816,mscoco,Small children looking into an open air zebra enclosure.,94265,
325368,mscoco,A red street sign next to a no parking sign.,41205,
281296,mscoco,a woman and her cat nervously look at the camera,2056,
425361,mscoco,An individual is capture in the stillness of the picture.,66495,
511153,mscoco,A train making its way through a rail yard.,38820,
112093,mscoco,An olden styled Good Humor ice cream truck.,3264,
512479,mscoco,A woman laying on a couch with a white cat on top of her.,43444,
463970,mscoco,A close up image of a variety of donuts.,76579,
428263,mscoco,The young kids are playing Frisbee in the field.,13639,
513775,mscoco,A slice of pizza sitting on a plate on top of a box.,15559,
493161,mscoco,two giraffes near a tree in a field,85189,
65981,mscoco,A large train is coming down the track between a beautiful mountain.,48828,
553954,mscoco,The two sumo wrestlers are facing each other with the ref between them.,50969,
41945,mscoco,a small boat in a body of water near building,83677,
108026,mscoco,A man holds a controller and keyboard with his hands,47252,
207027,mscoco,A row of wooden surfboards sitting on a rack on the beach.,13783,
156928,mscoco,a truck painted like a a shark sits in a driveway with a horse statue in the yard,18999,
552018,mscoco,"Plates of food on a buffet table including lettuce, onions, cheese, and carrots.",10654,
13383,mscoco,Cats lie on a desk next to a keyboard.,28400,
357081,mscoco,A photograph of two cows grazing on a green pasture.,87986,
34455,mscoco,Two television remotes sitting on the arm of a chair.,79696,
146855,mscoco,A girl hanging on a street light pole that has quite a few lights on it.,78323,
177015,mscoco,A man using his laptop computer while a cat sits on his lap.,47649,
284725,mscoco,a public transit bus on a city street,4645,
455225,mscoco,A couple of middle eastern dishes with fruit and herbs.,3498,
466981,mscoco,A man standing next to a car in the snow.,83210,
167544,mscoco,An airplane from Jetairfly is soaring above the clouds.,15998,
375211,mscoco,Yellow bowl filled with white powder topped in red jelly.,8941,
58089,mscoco,A parking meter with a zone 3 sticker on it.,97810,
294431,mscoco,there are several street signs on the same pole,35411,
431901,mscoco,an image of a lone zebra eating grass,76662,
352744,mscoco,a bathroom with a white sink and  tolit,79222,
2684,mscoco,A lot of zebras standing in the sand on a hot summer day.,38864,
300375,mscoco,a person laying in bed with medicine on the night stand,70675,
311190,mscoco,A dog wearing a hat while in a car.,14814,
475423,mscoco,One cow is nuzzling the head of another cow.,29122,
44767,mscoco,"A white plate topped with fish, vegetables and a fork.",3249,
293891,mscoco,An old man scratching his head at a baseball game,45233,
44361,mscoco,A bathroom with a large white tub and his and her sinks.,10564,
558539,mscoco,A blue and white city bus parked at a bus stop.,43049,
318080,mscoco,two different bears fight with each other behind a log,18248,
274418,mscoco,A woman holding a polka dot umbrella looking inside a shop.,21024,
415961,mscoco,A dog with his tongue hanging out in a field.,49647,
321811,mscoco,Small woman with a cooking apron around her waste reaching into the oven and pulling out a plate of food.,45516,
384007,mscoco,A dog out in a field with a herd of sheep.,58136,
322783,mscoco,A white sink sits on a beige vanity in this uninspiring bathroom.,48990,
304929,mscoco,A stop sign over a grassy area next to trees.,31754,
144992,mscoco,A bus that is sitting in the street.,46989,
527625,mscoco,Brown bear walking down the walk way of a public park area.,70052,
118417,mscoco,"A plate of food containing fruit, bread, cheese and an egg.",66362,
93746,mscoco,a person cutting a cake on a table,65376,
121196,mscoco,A group of men standing on a street corner next to a stop sign.,27112,
397225,mscoco,a couple of kids are holding up pink umbrellas,95400,
381576,mscoco,Petals gather along the edge of a pond in front of two park benches.,14960,
154145,mscoco,A man on a court swinging a racket at a ball.,38422,
10644,mscoco,A baseball player scratching his balls while he stands on the field.,89670,
319655,mscoco,Bus traveling through a city in front of a clock tower.,32833,
460757,mscoco,A cat laying on top of a rug near a toy.,94048,
106935,mscoco,A lone zebra standing near some leaves in the grass.,59252,
554445,mscoco,A man in his kitchen cooking using the stove.,69634,
313557,mscoco,A zebra walking in a grassy plains are with another animal in the background,68877,
529907,mscoco,A train runs down a track past run down buildings.,82448,
34689,mscoco,A single toothbrush sits in a handmade toothbrush holder.,16505,
85192,mscoco,A woman sitting in a stream using a frisbee to sift sand,79179,
270215,mscoco,A young male is riding his skateboard in his empty pool.,17267,
284860,mscoco,a traffic light on a side walk near a street,20882,
360209,mscoco,A plate full of food accompanied by a glass of wine.,91302,
393372,mscoco,A woman in a tie and blue hair.,62074,
434217,mscoco,A couple of people playing frisbee in the grass.,81269,
372844,mscoco,two men playing frisbee while on a camping trip,34393,
184778,mscoco,A fire hydrant that has been painted many colors in a tropical area.,38485,
257870,mscoco,A man is eating hot dogs in his mouth,73436,
238806,mscoco,A very large cheesy pizza sitting on top of a rack.,87888,
398781,mscoco,A man holding a surf board on a beach.,56284,
521259,mscoco,The man is playing Frisbee with the young boy.,6594,
395248,mscoco,A  man in a hat riding a horse,56126,
99389,mscoco,A motorcycle parked in front of a graffiti covered building.,27673,
359239,mscoco,a close up of a pizza on a plate with knives and forks,57828,
109319,mscoco,An animal that is in the snow by themselves.,83957,
311954,mscoco,A clean organized and fully furnished living area.,3673,
449888,mscoco,A cat snuggled up asleep on a remote controller.,29141,
190951,mscoco,People holding umbrellas with a blue light in back.,34362,
408208,mscoco,A person is doing a high jump on some skis.,9216,
438221,mscoco,Two Mallards float and drink water in a shallow pool.,6704,
402333,mscoco,A cat on the kitchen counter sticking its nose in a cupboard.,69764,
544857,mscoco,A man riding a snowboard down the side of a ski slope.,26398,
363276,mscoco,A man standing in a park holding a pizza.,18448,
494140,mscoco,Cows are walking down a street near houses.,52584,
32760,mscoco,A man on a bike looking at a line of semi-trucks in the street.,31217,
