case_number,source,prompt,evaluation_seed,coco_id
6281,coco-30k,A man riding a skateboard down a side walk.,5623,422677
6282,coco-30k,A dog is sitting in the passenger seat of a car.,463,351840
6283,coco-30k,A bright red light that is on the side of a snow covered street.,74661,245102
6284,coco-30k,Toilet wedged between two trash cans in drive,33212,564851
6285,coco-30k,"A neat and tidy, modern, residential, family kitchen",12419,392915
6286,coco-30k,An airplane on the tarmac and the glass passageway leading to its door,33166,143224
6287,coco-30k,A guy posing with a guitar while making a song.,4607,106172
6288,coco-30k,Group of motorcycle riders looking over traffic on the street,21,126606
6289,coco-30k,a close up of a cat laying on a bench,37204,171809
6290,coco-30k,a big airplane that is on a runway,76634,495054
6291,coco-30k,a big field of sheep that are outside,48725,495332
6292,coco-30k,Two planes next to one another on damp airport road,29579,287994
6293,coco-30k,A small blue and yellow plane sits at an airfield.,23420,73634
6294,coco-30k,a few birds eating stuff off the ground,41634,123585
6295,coco-30k,A row of parking meters sitting along side of a street.,63318,264718
6296,coco-30k,The people are sitting around the benches outside.,2140,495377
6297,coco-30k,An adult stands near the counter in a kitchen. ,87599,287335
6298,coco-30k,two people riding a motorcycle on a city street ,12025,344862
6299,coco-30k,a tv on top of an entertainment center ,87237,247123
6300,coco-30k,a person standing next to a school bus ,32874,436350
6301,coco-30k,a number of motorcycles parked near one another ,52574,359451
6302,coco-30k,People standing around two model stunt planes on grass.,90181,441752
6303,coco-30k,A black and white photo of a woman asleep on a park bench surrounded by foilage.,98223,10534
6304,coco-30k,A bathroom sink with a bottle of cleaning solution on it. ,64471,37044
6305,coco-30k,a close up of a cat in the back of a car ,1465,344368
6306,coco-30k,a woman and her cat nervously look at the camera,2056,281296
6307,coco-30k,a giraffe is standing next to a zebra outside,28562,545678
6308,coco-30k,a large air plane on a run way ,7143,392670
6309,coco-30k,A woman watching TV with an arm reaching from under the couch. ,42329,453065
6310,coco-30k,a person sitting at a desk with a keyboard and monitor ,62882,386912
6311,coco-30k,A white bathroom is shown with a blue towel.,45225,397327
6312,coco-30k,The police have several motorcycles parked together outside.,78854,375892
6313,coco-30k,The bathroom is clean and ready to use.,59564,202273
6314,coco-30k,A white toilet sitting next to a bathroom sink.,12617,87561
6315,coco-30k,a large airplane that is parked in a runway,98432,83235
6316,coco-30k,a couple of pans you would use to pee in,89132,35770
6317,coco-30k,A couple of wooden benches sitting across from each other.,72473,417596
6318,coco-30k,a bunch of things are outside of a clean white home,27763,578016
6319,coco-30k,a couple of big buildings that are next to each other,73347,132143
6320,coco-30k,a white toilet with a cat on top of it,94478,219567
6321,coco-30k,A small bathroom with a striped tile floor.,25186,156754
6322,coco-30k,A kitchen sink sitting inside of a white counter.,64937,329341
6323,coco-30k,The street is empty and a bunch of signs have been knocked down.,2854,190515
6324,coco-30k,a man rides a motor cycle across a field,10543,154721
6325,coco-30k,A man standing in a  kitchen preparing food.,76490,320480
6326,coco-30k,a couple of women that have a dog on a leash,85155,424162
6327,coco-30k,a bike that is parked next to a brick wall,70693,46571
6328,coco-30k,A trash bin with decorative stickers of cars on them on the ground,20959,346621
6329,coco-30k,A blue pickup is driving through an intersection.,9583,278222
6330,coco-30k,A man sits on a motorcycle holding a cat. ,34271,449879
6331,coco-30k,Partially eaten cake on a white plate in a restaurant,68726,460266
6332,coco-30k,A bike parked next to a cluster of trees.,60532,453138
6333,coco-30k,some parked bicycles and two women on a bench and a book,16926,80185
6334,coco-30k,some people on some grass playing frisbee and trees,18769,458750
6335,coco-30k,The cat is standing up next to the toilet.,30999,292365
6336,coco-30k,The bathroom has a blue trash can on the floor,42312,370444
6337,coco-30k,"A person trying to get on a train, but the door shut.",92713,99081
6338,coco-30k,a motorcycle that has some sticks on his back,96900,116455
6339,coco-30k,A cat sleeping on the car made of metal,77656,441165
6340,coco-30k,a man that is riding a motorcycle with smoke behind,36403,503108
6341,coco-30k,"The german shepherd is guarding the front of the barred door,",98433,454576
6342,coco-30k,a couple of people that are in a kitchen,35945,69914
6343,coco-30k,A white toilet sitting next to a white bath tub.,74559,42383
6344,coco-30k,A group of people that are standing in front of a island.,23292,438774
6345,coco-30k,A group of airplanes in the sky in formation. ,95109,131386
6346,coco-30k,A man that is sitting on a moped.,89481,363875
6347,coco-30k,There is a man with a helmet riding a motorcycle.,29723,360735
6348,coco-30k,A dog that is on the back of a motorcycle.,95770,43433
6349,coco-30k,A group of people getting their surfboards and heading for the ocean.,12367,163479
6350,coco-30k,Woman standing in a dark wooded kitchen with a carton in her hands.,2281,404257
6351,coco-30k,Various people standing in line in front of a gate at an airport.,60887,362122
6352,coco-30k,A motorcycle being displayed on a platform during an event.,31326,530220
6353,coco-30k,a man riding a small motorcycle in the bustling streets,97503,88168
6354,coco-30k,A kitchen sink sitting underneath a large wooden window.,83213,495681
6355,coco-30k,The retro bicycle shop is actually three stories high.,2066,531324
6356,coco-30k,a person riding on a bicycle on the street in front of some cars,94417,122166
6357,coco-30k,An office cubicle with clutter on the desk,96585,118051
6358,coco-30k,The doors on a subway car are slightly opened.,17905,425404
6359,coco-30k,The vehicles are travelling down the road together.,52133,228558
6360,coco-30k,A row of bathroom toilets by a green wall.,76927,23696
6361,coco-30k,The woman is dipping food out of the pot to eat.,52205,54654
6362,coco-30k,"The bathroom is multi-colored containing black, white, and green.
",57186,94113
6363,coco-30k,A modern open concept kitchen and dining room.,43225,393054
6364,coco-30k,a burnt tea spoon sits on a wooden surface ,30236,129113
6365,coco-30k,a cat laying inside of a bathroom sink,50137,271035
6366,coco-30k,A row of motorcycles are parked in a parking garage.,54502,441245
6367,coco-30k,"A person riding a baby blue motorcycle near haystacks
",74084,431570
6368,coco-30k,A violet table in the middle of a white themed kitchen,11949,561514
6369,coco-30k,a giraffe standing in the doorway of a barn,55393,461993
6370,coco-30k,A neon colored building lit up in the night time,49163,293671
6371,coco-30k,A row of different colored motor scooters sitting in front of a store.,3189,35952
6372,coco-30k,a couple of cats that are sitting on a fence,69524,379869
6373,coco-30k,A bathroom that has a toilet and a trash can in it.,75846,100853
6374,coco-30k,a cat that is standing on a toilet and next to a sink,86100,157807
6375,coco-30k,a very big boat that is in some water,64085,265234
6376,coco-30k,A row of motor scooters at a motorcycle festival.,92747,406734
6377,coco-30k,A giraffe stand in front of large rocks and looks at a tree.,46500,496264
6378,coco-30k,A view of kitchen with two microwaves in it.,5298,452695
6379,coco-30k,A man riding a motorcycle approaching a man wearing camouflage clothing.,3016,538242
6380,coco-30k,A man riding on skis down a slope on a course.,31843,250594
6381,coco-30k,A woman and man serving themselves food from a table.,69579,279491
6382,coco-30k,The airplane is flying near a cloud in the sky. ,95955,217060
6383,coco-30k,The person stands in a field flying a yellow kite. ,59957,425727
6384,coco-30k,The motorcycle racer leans down to the road while making a turn. ,92263,89329
6385,coco-30k,The cake has two motorcycles on the icing. ,54992,184659
6386,coco-30k,"A bathroom shower, toilet and mirror that is decorated in tan tile.",97565,169598
6387,coco-30k,"Small bathroom with sink, toilet, and shower/tub combo.",1339,433625
6388,coco-30k,An airplane is vintage and is on display.,98191,504000
6389,coco-30k,A bunch of people in turbans at a parade.,10834,355569
6390,coco-30k,A bathroom with two sinks and a shower.,40985,455483
6391,coco-30k,Man sitting on a living room with green couches. ,37608,156497
6392,coco-30k,"A bathroom with a bathtub, separate shower, sink, cabinets and mirror.",24685,35526
6393,coco-30k,A man sitting at a table looking at a box of cupcakes. ,3975,408071
6394,coco-30k,The cat is sitting underneath the parked car. ,28885,75742
6395,coco-30k,The sleek fighter jet is flying sideways through the air. ,43684,119232
6396,coco-30k,The elderly man in a cap is sitting on a wooden bench. ,41941,75595
6397,coco-30k,A person with a helmet on a blue motorcycle.,94629,141962
6398,coco-30k,A motorcycle is parked on the beach near the ocean.,72130,373333
6399,coco-30k,A BMW motorcycle parked on a brick street.,35877,198495
6400,coco-30k,Adults and children gathered at large family meal. ,41391,335065
6401,coco-30k,some kind of room with some weird things in it,53744,58910
6402,coco-30k,a red motorcycle that is going down the road,84962,112841
6403,coco-30k,a bunch of airplanes that are inside of a building,36222,184359
6404,coco-30k,Men climbing on board a bus that needs to be repaired.,81447,445834
6405,coco-30k,A cat on the kitchen counter sticking its nose in a cupboard.,69764,402333
6406,coco-30k,a kitchen that looks like its being redone,91296,184205
6407,coco-30k,A bicycle is standing next to a bed in a room.,45414,274687
6408,coco-30k,A giraffe is standing outside in a field.,69998,356836
6409,coco-30k,a couple of people that are biking down a road,93177,261888
6410,coco-30k,a dog that is laying next to another person,10699,466229
6411,coco-30k,A cat wearing a sweater and glasses under a book shelf.,85385,41322
6412,coco-30k,a road that has a bunch of bikers driving down it,88654,281696
6413,coco-30k,a person that is spiting something up in a toilet,62212,381134
6414,coco-30k,a kitchen that has a sink and a stove in it,9201,284365
6415,coco-30k,People passed out on the floor of a bathroom with urinals and a toilet.,28921,276263
6416,coco-30k,a line of motorcycles that are next to a road,3990,478575
6417,coco-30k,a bathroom that has a sink and a toilet in it,24910,303726
6418,coco-30k,A cluttered desk in an office cubicle near other cubicles.,37593,83462
6419,coco-30k,people that have their face painted holding a cell phone,73622,203539
6420,coco-30k,A woman standing in a doorway as a dog turns and looks at her.,31405,374990
6421,coco-30k,A giraffe and two zebras are standing in the grass.,44677,149890
6422,coco-30k,A motorized passenger buggy with people walking around it in a city.,24134,226496
6423,coco-30k,Two toilets adjacent in a restroom with tile,50399,542527
6424,coco-30k,A man and a woman on a blue motorbike are picking up a piece of luggage from a man.,35043,292456
6425,coco-30k,Couple of sheep relaxing in a fielder brown,93588,66561
6426,coco-30k,A large jet airplane being loaded with cargo at an airport.,8392,281693
6427,coco-30k,An old brick building contains an appliance store.,24503,406841
6428,coco-30k,Group of people flying a blight kite with smiley faces on it. ,80537,517793
6429,coco-30k,A motorcycle sitting in a parking lot showing a green lawn in the mirrors.,87970,108531
6430,coco-30k,Two goat kids and one young lamb are in a field.  ,32143,286770
6431,coco-30k,An airplane parked next to a terminal ready for passengers to board.,11498,475798
6432,coco-30k,A woman riding a bike past a store.,34860,95474
6433,coco-30k,a man sitting at a table with some laptops on it,39529,153803
6434,coco-30k,a fire place in a house that is behind a rope,86985,493376
6435,coco-30k,a man is flying a kite in a field,72562,275015
6436,coco-30k,a group of people on motorcycles drive down the road,95402,48786
6437,coco-30k,some people are sitting on a bench in front of a boat,14880,397786
6438,coco-30k,A man sitting on top of a bench near some pigeons.,23640,2142
6439,coco-30k,a dirty room packed with a bunch of stuff,60548,416733
6440,coco-30k,A picture of a street named Bill Robertson,54192,347460
6441,coco-30k,A view of a bathroom with an old tub and a hanging shower curtain.,84657,185041
6442,coco-30k,a motorcycle is hanging in the air with plants on it,17353,19443
6443,coco-30k,a man is working on a hub cap on the ground,29158,13177
6444,coco-30k,The living room is nicely cleaned and organized.,7562,575970
6445,coco-30k,some people on a park bench in a field,85055,406500
6446,coco-30k,two people riding motorcycles on a city street ,28322,4355
6447,coco-30k,a couple of women  are in a kitchen,97427,337264
6448,coco-30k,A very tall brick building with bricked up windows.,51900,391584
6449,coco-30k,a bath room with a toilet and a towel rack,90539,531023
6450,coco-30k,A street corner with a brown and white building on it.,96383,418696
6451,coco-30k,a number of statues of people in a kitchen,9456,385508
6452,coco-30k,An airplane sitting on the water parked at the docks,605,379605
6453,coco-30k,Airplane flying in the air over various fields and farms.,76164,308316
6454,coco-30k,A motorcycle rests against the side of a deserted road near a kangaroo crossing sign.,64670,132084
6455,coco-30k,A city bus crosses an intersection of a crowded neighborhood.,21167,323528
6456,coco-30k,A motorcycle is parked in a bushy field.,68896,110961
6457,coco-30k,A light that is on a ceiling in a kitchen.,63844,206784
6458,coco-30k,A dirty toilet that is in a bathroom.,84993,534857
6459,coco-30k,A woman orders food from an outdoor vendor.,19632,140963
6460,coco-30k,A white toilet sitting inside of a bathroom.,9344,35266
6461,coco-30k,A small sailboat docked at a local shore.,41321,377999
6462,coco-30k,A large jetliner flying through a cloudy gray sky.,27083,259421
6463,coco-30k,a library with rounded walls full of books,92881,543118
6464,coco-30k,A golden ladder sitting next to a large black vase.,57737,453785
6465,coco-30k,"a retro image of women in aprons, some holding clipboards, in a giant industrial kitchen",90298,134206
6466,coco-30k,A large group of people and cameraman gathered for a ribbon cutting.,57164,482784
6467,coco-30k,A man in a kitchen instructing a woman on what to do ,71317,130909
6468,coco-30k,Three dogs exploring a stream and rocks in nature. ,41563,141538
6469,coco-30k,A towel that is on a rack in a bathroom.,19784,190705
6470,coco-30k,A sign for Davidson College outside of one of its buildings,61580,269282
6471,coco-30k,A library bus outside of an apartment building,11075,200839
6472,coco-30k,A small airplane flying through the clear blue sky.,49159,252582
6473,coco-30k,Black and white photograph of a cat on a toilet seat.,41976,455365
6474,coco-30k,A person on a motorcycle passing a mountain on a road.,4825,31965
6475,coco-30k,a man who appears to be herding sheep is closing two big fence doors,83182,502766
6476,coco-30k,a kitchen scene with a refrigerator that has magnets and a black oven on the wall,98125,460208
6477,coco-30k,"A view of a street, with a church in the horizon.",51285,154854
6478,coco-30k,"The old, dilapidated  bathroom has fallen into disrepair.",32607,541291
6479,coco-30k,Motorcyclists are gathered around their bikes at a rally. ,22396,305803
6480,coco-30k,"older women sit on a bench, with one of the women holding crutches",17857,493218
6481,coco-30k,"a bicycle sits on its stand in the middle of a grassy, wooded area",82808,292819
6482,coco-30k,A close up photo of suitcases and luggage,59825,534664
6483,coco-30k,a man speeds between cars and a bus on his skateboard on the street in a city,15433,559730
6484,coco-30k,"A woman holding three bags stands by the open doors of a subway car, through which other people can be seen.",5473,4359
6485,coco-30k,a bathroom simply designed with pale neutral tan colors,56588,49984
6486,coco-30k,a kitchen with a  sink surrounded by a bunch of cluttered items,97918,119617
6487,coco-30k,A small TV on the hard wood floor of a building,52453,476444
6488,coco-30k,a group of men working the kitchen behind a counter top,18244,476335
6489,coco-30k,"A kitchen area with a stove, counter and kids kitchen set.",52952,218811
6490,coco-30k,The toy motorcycle sitting up like it is parked.,93857,191117
6491,coco-30k,Two people who are sitting on mopeds in the street.,73639,477500
6492,coco-30k,two red white purple and blue jets and buildings ,58425,326919
6493,coco-30k,A dog in a a cage with a bed and bowl,72583,60835
6494,coco-30k,A couch on the side of the street with a television on it.,47034,443240
6495,coco-30k,A traffic light made of chrome sitting on a pole.,59523,499983
6496,coco-30k,Several motorcycles that are parked on the side of the street.,24755,273551
6497,coco-30k,The torso of a man who is holding a knife.,18088,6658
6498,coco-30k,A cream colored bathroom is clean and empty.,12802,350833
6499,coco-30k,A large cat sitting on top of a bathroom sink.,40215,130921
6500,coco-30k,Four bowls containing fruits and vegetables arranged decoratively,62354,354165
6501,coco-30k,A bike sitting parked on the ground next to a building.,33812,451896
6502,coco-30k,a white toilet an cabinet in a bathroom,39805,549384
6503,coco-30k,A bunch of bikes parked in bike racks.,86269,252280
6504,coco-30k,A zebra and an elephant investigating each other in a grassy area.,17896,164095
6505,coco-30k,The man on the toilet is reading the paper.,70839,92257
6506,coco-30k,a couple of helicopters are in the sky,63768,304036
6507,coco-30k,A shaggy haired sheep with its lambs next to it.,56461,86615
6508,coco-30k,A young man wears a fake mustache in a kitchen decorated for the New Orleans Saints.,67052,64909
6509,coco-30k,A plane just outside of a terminal with other planes in the background.,79321,289173
6510,coco-30k,A clean bathroom is seen in this image.,28726,245996
6511,coco-30k,A motorcycle sitting parked on the side of a road.,36125,493117
6512,coco-30k,a big airplane with the cargo section open,97491,579325
6513,coco-30k,There is a toilet next to a wall.,12287,374984
6514,coco-30k,There is a tall tower connected to a building.,18945,521549
6515,coco-30k,Two red benches sitting in front of windows.,81180,196852
6516,coco-30k,a woman is facing an oven in a kitchen,58542,346560
6517,coco-30k,"A bathroom with a sink, paper roll, toilet, towel rack and mirror.",72863,431197
6518,coco-30k,A woman holding a polka dot umbrella looking inside a shop.,21024,274418
6519,coco-30k,A bathroom with a reflection of a television and a sink.,57985,398606
6520,coco-30k,a purple towel is hanging in in a white bathroom,9609,146276
6521,coco-30k,a jet is flying above some snowy terrain ,90500,513615
6522,coco-30k,"A red, grey and white airplane passes overhead.",17659,112956
6523,coco-30k,A group of motorcycles are on display at a museum.,52323,279887
6524,coco-30k,a microwave is built in to a all of a kitchen,41663,403482
6525,coco-30k,a bunch of stuff is on a small table,98007,345245
6526,coco-30k,A toddler reaches into a bowl of grapes in a sink.,64973,131018
6527,coco-30k,a gray bicycle is locked to some metal doors,21678,509822
6528,coco-30k,a computer is on a desk next to a lamp,26093,229020
6529,coco-30k,A kitchen that has many things in the sink and on the counter.,76386,121904
6530,coco-30k,A man standing next to a parked bus and various people riding bicycles down a street together and one person holding a sign.,49013,564276
6531,coco-30k,A man taking a selfie while brushing his teeth and looking in the mirror ,55995,123480
6532,coco-30k,A kitchen that is in the process of having the floors done ,14146,4296
6533,coco-30k,There is s toilet scrubber next to the toilet in the stall. ,66883,302185
6534,coco-30k,Canning tongs lifting a jar out of the water bath.,95877,76525
6535,coco-30k,A woman prepares to pour batter into lined muffin tins.,46891,505728
6536,coco-30k,The bathroom has a towel rack on the sink counter below the large mirror. ,38748,342025
6537,coco-30k,A toddler in his underwear stands in front of a sink.,23895,543740
6538,coco-30k,The bottom view of people's body and a puppy on a leash.,55220,534829
6539,coco-30k,A group of teenagers working on computers with adults behind them.,68615,298197
6540,coco-30k,A kitchen refrigerator and bed mattress outside an apartment.,47493,336001
6541,coco-30k,There is a man standing next to the kitchen counter.,15869,527750
6542,coco-30k,A person sits on the road near their motorcycle.,3010,319487
6543,coco-30k,An All Nippon Airways 777 sitting at a gate on the tarmac.,99946,575198
6544,coco-30k,A cat sitting on the floor watching television.,73250,240940
6545,coco-30k,A man in his kitchen cooking using the stove.,69634,554445
6546,coco-30k,Two toilets sitting on a sidewalk with a cardboard box.,26064,243810
6547,coco-30k,A man riding on the back of a motorcycle with a woman.,13272,310553
6548,coco-30k,White clouds float above a big fancy castle on  a sunny day,32928,559442
6549,coco-30k,A city at night with people walking around.,49322,227049
6550,coco-30k,Vibrant photo of a train sitting at a train station,11998,330432
6551,coco-30k,Young Giraffe peeking his head into a crevice in the exhibit wall.,69975,121692
6552,coco-30k,Multiple people waiting on a boarding dock to get on the train.,97456,245432
6553,coco-30k,A giraffe stands alone outdoors at the zoo.,75818,471567
6554,coco-30k,A gold colored pair of scissors cutting into a piece of bejeweled fabric with other bejeweled items in the background.,88332,357501
6555,coco-30k,A bus is driving down a road with cars behind it.,25745,24522
6556,coco-30k,A cat sitting outside on a bench on a sunny day.,1872,372983
6557,coco-30k,A bird sits on a wire over a street sign.,79942,373519
6558,coco-30k,A small bird is perched on an empty bird feeder.,6032,412355
6559,coco-30k,A woman is standing at a crosswalk at a traffic intersection.,29153,569030
6560,coco-30k,A bus driving down a city street during the day.,20020,505831
6561,coco-30k,"A stop sign with an ""eating animals"" sticker on it.",20420,206300
6562,coco-30k,Yellow 'DIP' sign along a small town street.,92685,497021
6563,coco-30k,A red city bus driving down a street.,71625,577024
6564,coco-30k,Blue road sign directing traffic to the left.,32060,49883
6565,coco-30k,A collection of artwork leaning against a wooden fence.,87788,293022
6566,coco-30k,Old cars are parked on the street in a city.,44875,320171
6567,coco-30k,The station has no passengers waiting for the train.,50526,318426
6568,coco-30k,A young giraffe peers inquisitively at the photographer.,25560,29484
6569,coco-30k,A miniature train in a park full of people.,77396,442942
6570,coco-30k,A modern transportation building with busses lined up for passengers.,54328,562805
6571,coco-30k,The Samsung building on the corner of La Brea Ave.,52375,433971
6572,coco-30k,A sea gull walking along the sand and surf.,89708,19404
6573,coco-30k,Two bicyclists sitting on a bench with a forest background.,73499,224118
6574,coco-30k,A giraffe walking through the jungle next to mountains.,23709,504414
6575,coco-30k,A flock of sheep graze on a hillside.,6443,48907
6576,coco-30k,A colorful bus is parked on the street.,46071,203865
6577,coco-30k,A blue sky with puffy white clouds and the top of a stop light.,83920,160025
6578,coco-30k,A bus sits next to a curb at a cross walk.,69593,510842
6579,coco-30k,The clock has different bird pictures in place of the numbers.,85830,529494
6580,coco-30k,A yellow fire hydrant in front of a bike leaning against four poles,4864,78488
6581,coco-30k,A red building standing against a grey sky.,20630,159374
6582,coco-30k,A parakeet perching atop a pair of used Vans shoes.,28708,281148
6583,coco-30k,An art installation is placed by a street.,225,506483
6584,coco-30k,A train pulling out of a train station.,12009,31240
6585,coco-30k,A rural train station is loading and unloading passengers,7590,236951
6586,coco-30k,A car parked next to a bench along a city street.,1523,456884
6587,coco-30k,"A road wet from rain, and clouds still on the mountain. ",97888,413287
6588,coco-30k,"A weathered sign saying ""Guadalajara"" with an arrow pointing to the left. ",95762,325391
6589,coco-30k,A view of cars and trucks parked along side a street. ,57908,549943
6590,coco-30k,A long train sitting on a railroad track. ,88623,221213
6591,coco-30k,Two giraffes leaning over a fence to eat leaves. ,74694,422253
6592,coco-30k,a giraffe behind a fence on grass licking the fence,18843,28820
6593,coco-30k,A sign on a pole signifying a no parking zone.,58072,268693
6594,coco-30k,A sign pointing to different streets in London.,836,60730
6595,coco-30k,A family of giraffes standing next to a pile of logs.,83300,102665
6596,coco-30k,The oriental signs are pointing in all directions.,5419,38685
6597,coco-30k,"A woman with her legs crossed, shielding her eyes while looking up, reclines on a couch.",71810,217440
6598,coco-30k,A wooden park bench placed up against a tree.,79300,313156
6599,coco-30k,A passanger train moves on the rails of the city.,94596,61715
6600,coco-30k,Many sheep are grazing in the green field.,95709,3947
6601,coco-30k,A commuter train pulling into a busy train station.,75089,30413
6602,coco-30k,Two trains running along a set of tracks. ,25414,112232
6603,coco-30k,An old Acme factory that is by a stop light.,12543,26025
6604,coco-30k,An empty street with two street lights placed next to each other.,75444,477705
6605,coco-30k,a stop sign on a wooden pole in front of an empty field.,71583,268340
6606,coco-30k,A large white public bus parked on the street.,35986,69391
6607,coco-30k,A stop sign on a post at a public street.,14016,25593
6608,coco-30k,A train speeding down the tracks in the middle of a field.,4493,280239
6609,coco-30k,a little cat house in the yard with a kitty sitting in it. ,44996,109498
6610,coco-30k,A city street lit up in a night scene with cars in the background. ,97843,343976
6611,coco-30k,A biilboard with a railcar in front of it. ,85428,148999
6612,coco-30k,Heavy snow covers a picnic bench next to a tree.,49582,455044
6613,coco-30k,Two tall giraffes graze on bushes in an open field.,27118,394611
6614,coco-30k,A commuter train stops at a train station for passengers.,77498,469246
6615,coco-30k,A stop sign at the end of the road.,18559,232646
6616,coco-30k,"A beautiful bird with brown wings, glides over the water",38765,151516
6617,coco-30k,An audience watches as a bird spreads its wings.,70673,113977
6618,coco-30k,A blue van passes by a cement wall with graffiti.,25195,192520
6619,coco-30k,An animal surrounded by a flock of birds,72190,425722
6620,coco-30k,A traffic sign has been vandalized to look like a scary face.,5677,402096
6621,coco-30k,Two wooly sheep are standing in a pen.,15035,52470
6622,coco-30k,A short commuter train traveling along the train tracks with snow on the ground.,98267,313057
6623,coco-30k,A fire hydrant is placed in a wooded area,53049,524502
6624,coco-30k,Older model stop light on a street corner in a tropical city.,72309,11788
6625,coco-30k,Train wreck fallen down into a body of water.,12022,416331
6626,coco-30k,Sign with the words Radar across the bottom.,68326,405815
6627,coco-30k,Large black train system surrounded by trees and nature.,80378,263299
6628,coco-30k,A blue fire hydrant above two pairs of shoes.,7879,182078
6629,coco-30k,A children's pig train travels down rail road tracks.,87938,194398
6630,coco-30k,A giraffe has it's face in a silver bucket.,59794,11202
6631,coco-30k,An old black and white photo of two men in suits.,39858,378334
6632,coco-30k,A double decker bus driving down the road.,79063,249219
6633,coco-30k,Cows are grazing in the countryside with a bridge in the background.,40252,153834
6634,coco-30k,There is faded green paint on a wooden step,49934,308003
6635,coco-30k,A large plane is parked outside an airplane hangar.,40814,158801
6636,coco-30k,A work crew repairs a stop light in the town. ,54036,183246
6637,coco-30k,A woman walking her cattle down the road.,27241,486397
6638,coco-30k,A yellow city bus traveling down a busy street.,65667,422157
6639,coco-30k,An older man sitting on a wooden bench under a tree.,17329,278977
6640,coco-30k,People are waiting on a corner to cross a street. ,64980,450500
6641,coco-30k,A parking sign is displaying spaces available on a city street,4500,490794
6642,coco-30k,Several airplanes sitting on the tarmac being unloaded.,88683,204611
6643,coco-30k,Two mountain goats standing on the side of a mountain.,68640,540509
6644,coco-30k,Giraffes standing next to zebras on a lush green field.,63337,62020
6645,coco-30k,A commuter train crosses over a train bridge in a down town city area.,55596,422434
6646,coco-30k,A 25 mph turn sign on the side of a highway. ,41213,444302
6647,coco-30k,A sky full of a flock of birds on a cloudy day.,91599,161022
6648,coco-30k,Two metal warning street signs under tree branches.,69380,156299
6649,coco-30k,A little boy in a yellow shirt feeding a giraffe.  ,93858,234526
6650,coco-30k,A wooden swings hangs in a park next to a river.,6699,192153
6651,coco-30k,A bird reaches into a cup to take a drink.,72312,142941
6652,coco-30k,A giraffe standing by a pair of skinny trees.,11044,459757
6653,coco-30k,An empty bench next to a potted tree up against a brick wall.,16235,253749
6654,coco-30k,A man sitting alone on a park bench in a park.,86119,264535
6655,coco-30k,A street sign located just below two large high rise hotels.,97806,547903
6656,coco-30k,A person hangs off the side of a passenger train.,77455,248761
6657,coco-30k,A commuter train passes people sitting on a bench at a train station.,96919,127659
6658,coco-30k,A person in the process of sheering a woolen animal.,78986,500477
6659,coco-30k,A city intersection at Castro street with three stoplights,23464,560235
6660,coco-30k,Empty restaurant dinning room set for dinner guests.,30191,177994
6661,coco-30k,A red stop sign next to a road in the middle of nowhere.,48744,575633
6662,coco-30k,A sign warning drivers that there are children at play.,50736,52949
6663,coco-30k,A traffic sign in front of large trees and a building.,20057,28499
6664,coco-30k,A fleet of ships docked on a sandy beach.,26442,353518
6665,coco-30k,A street sign surrounded by beautiful potted flowers in bloom.,81637,247914
6666,coco-30k,A herd of sheep walking through a grass covered field.,49072,558101
6667,coco-30k,A bird that is sitting on top of a branch.,22308,215570
6668,coco-30k,Elevated bridge runs alongside the railroad tracks and over land.,34387,418152
6669,coco-30k,A busy city street filled with people walling and street signs.,43098,79357
6670,coco-30k,Two trains parked at a train station as passenger wait to board them.,58301,439593
6671,coco-30k,A man and woman in western clothing standing in front of a trailer.,28556,330754
6672,coco-30k,A block of pigeons gathered  around a person sitting on a park bench.,2914,127259
6673,coco-30k,A duck paddling through a shallow body of water.,36493,96459
6674,coco-30k,An empty park bench next to a small lake.,18466,131965
6675,coco-30k,A mother bird feeds her little baby chicks.,61290,409701
6676,coco-30k,a small herd of sheep and a ram eating grass,99956,104676
6677,coco-30k,"A table and chairs sit on a grassy walkway, with a pitcher.",72697,260974
6678,coco-30k,A bunch of animals in a grassy area.,57265,557346
6679,coco-30k,"Driving on a highway behind a compact car, on the way to Nice",91691,467721
6680,coco-30k,A busted fire hydrand pouring out water onto the street.,31581,286010
6681,coco-30k,A stop sign is the focal point of an intersection that is covered in snow during the winter.,99246,348829
6682,coco-30k,Two giraffes are housed in a pen. ,89264,173166
6683,coco-30k,A picture of several people in a sail boat in the ocean.,42651,43133
6684,coco-30k,A giraffe looking at something in some bush.,339,414109
6685,coco-30k,A bird standing on a ledge looking out.,97266,358410
6686,coco-30k,A man in apink shirt passing an old shop in a market,12697,319654
6687,coco-30k,A lot of birds flying around on a beach.,21307,214009
6688,coco-30k,A person with a camera taking a picture.,33921,266831
6689,coco-30k,A picture of a train coming out of a house.,32434,528404
6690,coco-30k,a train sitting on a train track at a stop.,99000,145862
6691,coco-30k,A stop light that has a street sign on it.,99479,143174
6692,coco-30k,A train that is going through a city.,63818,124277
6693,coco-30k,An old train moving on a train track.,92504,204098
6694,coco-30k,Two men and a woman sit on a park bench,23496,463783
6695,coco-30k,A bird resting on a birdfeeder hanging on a tree.,3659,398927
6696,coco-30k,A statue of a giraffe in a park setting.,40865,32703
6697,coco-30k,An empty boat on in the water with birds perched on the side.,75448,555847
6698,coco-30k,A bicycle locked up to a metal pole.,13976,403295
