case_number,source,prompt,evaluation_seed,coco_id
2063,coco-30k,Blue dust pan and brush on floor next to white commode.,54647,191381
2064,coco-30k,"An orange, white and blue bus on a street.",53144,385346
2065,coco-30k,A yellow and green bus passing in front of a building.,19899,408621
2066,coco-30k,"A kitchen with a stove, microwave and refrigerator.",19330,86408
2067,coco-30k,A group of motorcycles parked on the side of a road.,84386,44590
2068,coco-30k,an airplane is being towed away from the jet bridge,70845,282229
2069,coco-30k,"A bathroom with a toilet, sink and bathtub.",45641,195306
2070,coco-30k,A branch stretches in the air while an airplane flies in the distance.,59481,11374
2071,coco-30k,We are looking up at the underside of an airplane.,75480,377314
2072,coco-30k,Two speed motorcyclers turning a corner very sharply,98082,15596
2073,coco-30k,An airplane at its gate on an overcast day.,27903,252844
2074,coco-30k,A women holding up a very large pair of scissors .,18279,199540
2075,coco-30k,two plates of food on a table with chairs,94758,433373
2076,coco-30k,A glass cup full of some drinks set on a table counter.,56942,153901
2077,coco-30k,People are hiding under colorful umbrellas on a rainy day.,47320,275161
2078,coco-30k,A man on a bicycle passing by a taxi.,43835,215867
2079,coco-30k,Two women in street holding scissors and papers.,39239,574825
2080,coco-30k,"A kitchen with a toilet, sink and a bathtub.",67362,167898
2081,coco-30k,an image of a night scene with a cat on top of a car,75175,167122
2082,coco-30k,"an image of a kitchen setting with ceramic backsplash
",13418,397459
2083,coco-30k,An airplane is going over a steep mountain.,53356,347367
2084,coco-30k,an image  of people outside playing frisbee,72962,764
2085,coco-30k,A kitchen with a white tile wall and a chrome counter with a built in oven.,74563,227220
2086,coco-30k,A woman holding a microphone stands in front of two giraffe.,46088,266677
2087,coco-30k,Black and white photograph of a woman using a sewing machine.,72660,103462
2088,coco-30k,A black and white plane flying in a blue sky.,89794,459502
2089,coco-30k,The street sign is across from an electronic sign of a restaurant.,65349,487702
2090,coco-30k,"A kitchen area with a stove, sink and microwave.",33812,365766
2091,coco-30k,A hand spraying water into a white toilet bowl.,60788,206411
2092,coco-30k,Bathroom with a white tiled floor and sink.,15302,500464
2093,coco-30k,A biker chic in high heel boots is talking to a man at a gas pump.,52581,467511
2094,coco-30k,an image of a a plane that is flying in the air,61432,399400
2095,coco-30k,The wing of an airplane flying above a beach.,65515,51495
2096,coco-30k,A motorcycle passing by a yellow dump truck.,76399,231402
2097,coco-30k,A field with various wildlife and trees in the background.,69370,311295
2098,coco-30k,a person wearing a suit and tie next to a couch,86931,170099
2099,coco-30k,Three men sitting on motorcycles on a sidewalk.,93097,201163
2100,coco-30k,Black cat lying on smooth tiled kitchen floor.,2635,73861
2101,coco-30k,Bicyclists riding down the middle of a city street.,30523,15663
2102,coco-30k,Laptop lifted up on a desk next to another monitor.,78799,354976
2103,coco-30k,Two motorbikes outside of a glass window with a bike next to them.,31652,110881
2104,coco-30k,A close-up of a television on white wall.,55949,84936
2105,coco-30k,A woman observing something on a kitchen stove.,62279,33638
2106,coco-30k,two people on a snowy surface with a sky background,30323,235126
2107,coco-30k,"Several people who are riding motor scooters, stopped at an intersection.",42300,116061
2108,coco-30k,three people holding wine glasses in the air before them while seated at a dining table.,50714,550273
2109,coco-30k,A man lying down on a couch with a cat on top of him,50895,546210
2110,coco-30k,Traffic lights and people walking as other on a crane continue with their work,46440,106677
2111,coco-30k,A green traffic signal at an intersection in a town.,92182,548464
2112,coco-30k,A cat sitting outside on some cobble stone.,39804,280736
2113,coco-30k,A man wearing a bike helmet standing next to a bicycle.,170,403565
2114,coco-30k,A wooden bench next to a wall with a wooden door.,45617,562834
2115,coco-30k,A bicycle sits next to an empty park bench.,69458,451559
2116,coco-30k,A white church has a decorative window and gold clock.,12281,509185
2117,coco-30k,A motorcyclist relaxes in full garb leaning on the vehicle.,37886,140465
2118,coco-30k,A man on a bike rides through the crowd.,2785,281766
2119,coco-30k,"A bathroom with a tub, sinks, lights and a television.",83925,383443
2120,coco-30k,People are in a circle at a table on laptops.,36527,464831
2121,coco-30k,A teddy bear in a pink dress and pink shoes. ,5322,164305
2122,coco-30k,a couple of small dogs sit in a basket on a bike,38278,233660
2123,coco-30k,Two potatoes sit on a cluttered kitchen counter.  ,61862,541279
2124,coco-30k,some zebras a giraffe and other animals and some bushes and trees,10684,495348
2125,coco-30k,"Cabinets, a sink, a dishwasher and a microwave in a kitchen.",85855,542934
2126,coco-30k,A young couple smile as they sit in a nice restaurant. ,72908,510651
2127,coco-30k,A red traffic light with vehicles passing by too fast to capture.,20901,477470
2128,coco-30k,Several motor scooters parked in a row on the side of a street.,67422,557552
2129,coco-30k,some zebras and giraffes are walking around ,70686,430804
2130,coco-30k,A small bathroom with a dark vanity and tiled floor.,47378,326256
2131,coco-30k,A tall wooden pole with a Mcdonald's sign posted to it.,30130,331642
2132,coco-30k,A cat sitting on top of a seat behind a steering wheel.,84692,27463
2133,coco-30k,A bathroom with marble walls and counters surround a large mirror.,81886,205350
2134,coco-30k,a large passenger sitting next to a loading doc at an airport.,53424,368611
2135,coco-30k,A young girl riding a skateboard next to two guys.,19234,539124
2136,coco-30k,A toilet and a sink in small bathroom.,36515,542145
2137,coco-30k,A car is parked next to an old fashioned parking meter.,33639,198139
2138,coco-30k,A bicycle and a motorcycle parked near a door on a narrow street.,96635,520524
2139,coco-30k,A man and woman ride on a red motorcycle with others in the background.,61249,559171
2140,coco-30k,"View of a airplane gas station from inside, showing fancy airplane model sign.",30917,446455
2141,coco-30k,Two motorcycle riders leaving out on a ride. ,58066,525021
2142,coco-30k,Two teenaged boys sitting on the floor posing next to a computer.,37053,5713
2143,coco-30k,A large clock on the side of a building has biblical pictures.,10739,579226
2144,coco-30k,A large number of motorcycles parked along side each other in a row.,77954,535519
2145,coco-30k,a guy sitting on a motor cycle next to some trees,71525,174313
2146,coco-30k,a bathroom with a white sink and  tolit,79222,352744
2147,coco-30k,a small yellow Cessna plane flying on a clear day,11145,187745
2148,coco-30k,rear view mirror reflection showing a dog in the back seat,37788,365207
2149,coco-30k,A very large living room with many bright windows.,21409,491755
2150,coco-30k,A blue motorcycle is parked in a corner covered in graffiti.,76579,343934
2151,coco-30k,Two rooms of a house are left in disarray on moving day.,78710,19455
2152,coco-30k,A giraffe is walking up a grassy and rocky hill.,1891,93393
2153,coco-30k,large NASA plane parked near the landing stripe next to a smaller plane,82663,353981
2154,coco-30k,A view of a very large bathroom with mirrored walls.,84610,540186
2155,coco-30k,"A fancy bathroom with a large tub, separate shower, and double sink.",57533,14282
2156,coco-30k,A girl holding a skewer with a banana on the end.  ,71935,183905
2157,coco-30k,Banana and plastic drink container sitting on a table.,40472,290619
2158,coco-30k,A person laying on an inflatable mattress with two sleeping bags.,33859,331883
2159,coco-30k,A kitchen filled with lots of clutter and a table with blue metal chairs.,68246,308507
2160,coco-30k,A passenger jetliner sitting on top of a tarmac at an airport.,60551,325022
2161,coco-30k,Three look alike dogs are herding sheep into a pile.,9729,209613
2162,coco-30k,Some food is sitting on a stove top in a kitchen area.,61263,137830
2163,coco-30k,A tall yellow building next to a traffic light that's green.,9414,525371
2164,coco-30k,A squadron of fighter jets flying in formation in a blue sky.,20547,486233
2165,coco-30k,A group of people walking across a street near tall buildings.,58604,525058
2166,coco-30k,A white toilet sitting in a bathroom next to a tp dispenser.,56777,67558
2167,coco-30k,"a bathroom with a toilet, tub and window",83279,398067
2168,coco-30k,A toilet next to a sink inside of a bathroom.,68038,188421
2169,coco-30k,A bike mounted to a wall next to a tall pole.,53219,561928
2170,coco-30k,A motorcycle parked on a lush green field.,18876,322263
2171,coco-30k,A ripe banana bleeding with a razor blade stuck in it.,63176,435883
2172,coco-30k,A monkey runs past some giraffe standing by the trees. ,6344,147027
2173,coco-30k,A man and a woman standing in front of a kitchen table.,15667,542570
2174,coco-30k,A cat sitting on top of a green car.,20564,327177
2175,coco-30k,A woman holding a smart phone next to a group of people.,70601,459272
2176,coco-30k,"A kitchen area with bar, stove and refrigerator.",46627,530384
2177,coco-30k,"Three men in military suits are sitting on a bench,",5754,328
2178,coco-30k,Giraffes and zebra watching a zookeeper in their enclosure.,50919,487095
2179,coco-30k,Yellow military jet making pass against gray cloudy sky.,73997,371588
2180,coco-30k,Mountain sheep standing in outdoor natural setting area.,7786,264909
2181,coco-30k,Person lying on brown leather couch in sparsely fille room.,23045,247477
2182,coco-30k,An old style jet plane on a tarmac.,46713,443737
2183,coco-30k,The moon in the sky above a jetliner.,63200,421682
2184,coco-30k,A woman standing in front of a mirror taking a selfie.,94834,514416
2185,coco-30k,A man doing something to a kitchen window.,6610,34212
2186,coco-30k,Row of motorcycles parked at curb in outdoor area.,4395,131597
2187,coco-30k,A row of motorcycles parked next to each other.,26629,185922
2188,coco-30k,A toilet in a bathroom next to a amp.,58077,514604
2189,coco-30k,A cat sitting on the back of a car seat.,62178,437126
2190,coco-30k,Two men sitting in front of a brick building holding skis.,52846,579696
2191,coco-30k,White and gray cat looking past spoked wheel.,79110,557451
2192,coco-30k,The man is in his refrigerator looking for something to eat or drink,79405,295105
2193,coco-30k,A collection of items from a bag laid on floor.,23137,19333
2194,coco-30k,Plane in the sky flying sideways all by itself.,27087,261645
2195,coco-30k,Photo of airplane wing as the plane flies in the blue sky.,71662,355057
2196,coco-30k,Cat wedged between two large oak doors trying to get out.,6412,386457
2197,coco-30k,A parked motorcycle sitting on a lush green field.,97837,359086
2198,coco-30k,Two motorcycles parked next to each other on a parking lot.,59377,520326
2199,coco-30k,People holding umbrellas with a blue light in back.,34362,190951
2200,coco-30k,A row of parked cars sitting next to parking meters.,51898,556616
2201,coco-30k,A giraffe standing in a field next to a fence.,11089,245513
2202,coco-30k,A group of people standing outside of a small airplane.,10686,101088
2203,coco-30k,A group of people riding up a ski lift.,31004,307342
2204,coco-30k,These two cats are playing in a room that has a large TV and a laptop computer.,81078,77396
2205,coco-30k,A couple of motorcycle cops driving down a street.,91552,143737
2206,coco-30k,A man walking down a street holding an umbrella.,49229,7394
2207,coco-30k,A large passenger jet sitting on top of an airport tarmac.,58215,477441
2208,coco-30k,Motorcycles driving down a wide city street nearing a white building.,61687,213687
2209,coco-30k,Racks full of bikes fill an entire street.,95680,249815
2210,coco-30k,A pizza sitting on top of a pan in the oven.,11229,402433
2211,coco-30k,A toilet sitting in a bathroom next to a mirror.,95726,156832
2212,coco-30k,A group of people on bicycles huddled together.,38680,511777
2213,coco-30k,A bathroom with two sinks sitting under mirrors.,89955,103585
2214,coco-30k,A black and white cat sitting on top of a toilet seat.,66119,254045
2215,coco-30k,A white plate topped with a chocolate cake and a lemon wedge.,92621,147762
2216,coco-30k,Two individuals riding bicycles on a board walk.,89564,556205
2217,coco-30k,A church filled with rows of wooden seats.,90580,75857
2218,coco-30k,A woman standing outside of a metallic bus parked.,78868,291606
2219,coco-30k,A white toilet in a very small bathroom.,85644,489624
2220,coco-30k,A silver motorcycle parked next to a forest filled with lots of trees.,56832,137369
2221,coco-30k,A couple of police motorcycles parked next to each other.,93379,136833
2222,coco-30k,A shower head with an electric device hooked up to it.,13102,540388
2223,coco-30k,A toilet in a bathroom next to a plaque on a wall.,25953,287560
2224,coco-30k,A white toilet sitting inside of a restroom next to toilet paper.,30457,256844
2225,coco-30k,A bathroom filled with toilets and a tub next to a sink.,62612,255401
2226,coco-30k,A parked motorcycle sitting next to a store front.,91379,235517
2227,coco-30k,An orange cat sitting on top of a white bench next to a bike.,27522,171753
2228,coco-30k,A group of kids in helmets on skateboards.,84047,288528
2229,coco-30k,A  young boy standing next to a kitchen sink next to a dish rack.,58675,279948
2230,coco-30k,A bathtub sitting under a chandelier and next to a pair of windows and a mirror in a bathroom.,41537,215596
2231,coco-30k,A man is herding some sheep and with a black dog. ,86301,240537
2232,coco-30k,A kitchen with a freezer refrigerator next to counters.,24863,231450
2233,coco-30k,A man riding on the back of a dirt bike in the air.,56206,135690
2234,coco-30k,Two men work in the kitchen of a restaurant.,6443,44279
2235,coco-30k,The motorbike is driving on a dusty road.,52283,292526
2236,coco-30k,The adjacent computer screens near the keyboard show different displays.,90730,89359
2237,coco-30k,Some people sitting at a table eating in a restaurant.,81237,93894
2238,coco-30k,A bathroom with a white toilet next to a sink.,32773,386584
2239,coco-30k,A woman standing in a kitchen with hard wood floors.,24901,210012
2240,coco-30k,A couple of motorcycles parked next to each other.,2238,44718
2241,coco-30k,A formation of airplanes in the distance with colored smoke.,64177,480133
2242,coco-30k,A couple of bikes parked next to each other near a ramp.,46279,459933
2243,coco-30k,A parked motorcycle sitting on a dirty road.,46604,410878
2244,coco-30k,A sink under a mirror next to a door way.,42808,85268
2245,coco-30k,A kitchen with lots of wooden cabinetry and a stove top oven.,88726,222500
2246,coco-30k,A group of motorcycle cops riding down a street.,90576,19904
2247,coco-30k,A man dressed in mostly all black riding on a black motorcycle.,84267,39504
2248,coco-30k,A standing toilet sitting inside of a stone and cement room.,72482,57495
2249,coco-30k,A woman and two men sitting on a bench in front of a store.,21119,365068
2250,coco-30k,A small wheeled airplane on an open runway.,35983,459467
2251,coco-30k,A red motorcycle is parked in between white lines.,71146,23821
2252,coco-30k,"A kitchen with its light's off, with light coming from an open door.",51366,507081
2253,coco-30k,"A bathroom with a toilet, sink, bath tub, and a small cabinet.",4985,262440
2254,coco-30k,A man holding two cups filled with dessert.,15520,254930
2255,coco-30k,A parked motorcycle sitting next to a white brick wall.,43359,507143
2256,coco-30k,A toilet is in a dirty bathroom with a sink.,15138,58797
2257,coco-30k,A person is sitting at a keyboard near a microphone.,73668,398905
2258,coco-30k,A man and woman riding a motor scooter.,88234,383322
2259,coco-30k,A fan sitting in the middle of a room next to a sink.,98493,552563
2260,coco-30k,A large white clock tower sitting on top of a large building.,45774,449038
2261,coco-30k,An airplane flying in the sky above a mountain.,29541,196681
2262,coco-30k,A modern bathroom with a spacious tub and shower,1925,146999
2263,coco-30k,A wooden table sitting under a picture with wooden chairs.,1977,441415
2264,coco-30k,Stripped kitty finds a comfy place in the bathroom for a nap,47205,471251
2265,coco-30k,A toilet with a hammer on it in a small room.,37417,298773
2266,coco-30k,A bathroom toilet with yellow liquid inside and a dirty tub.,92225,435533
2267,coco-30k,Large unusual looking plain on the runway surrounded by many people.,80159,389655
2268,coco-30k,A boat sitting out on an island surrounded by water.,33211,212122
2269,coco-30k,A group of young people sitting around a piece of luggage.,7320,372191
2270,coco-30k,A boat floating in a harbor of a very large city.,17379,233090
2271,coco-30k,A small black dog on a leash next to a bike.,88338,316694
2272,coco-30k,A clock mounted on a wall over the doorway of a kitchen.,24820,186165
2273,coco-30k,A crowded city street filled with traffic at night.,41265,480225
2274,coco-30k,In building has a picture of a woman in a bikini hugging a hot dog.,98198,259342
2275,coco-30k,A large passenger jet flying over the top of a large body of water.,14610,425303
2276,coco-30k,A white bathroom mirror mounted to it's wall.,24643,58133
2277,coco-30k,The runway has a few airplanes on it.,67055,541627
2278,coco-30k,A bathroom with a white toilet sitting next to a bathroom sink.,10751,125059
2279,coco-30k,A kitchen with a metallic refrigerator and stove top oven.,44692,534659
2280,coco-30k,A restaurant with red stools next to a bar  and a blue table.,94185,173302
2281,coco-30k,Two motorcycles parked next to each other on a lush green field.,78628,26982
2282,coco-30k,A woman and her dog taking a walk down a path in the woods.,31668,511463
2283,coco-30k,A very roomy modern style rest room nicely decorated.,54803,214664
2284,coco-30k,an image of a public bathroom scene with colorful decor,30035,210467
2285,coco-30k,A kitchen view of a dining table with a bowl with bananas.,87243,11172
2286,coco-30k,A picture of pink bathroom sink and a mirror.,57655,164637
2287,coco-30k,"A view of a kitchen sink, knives, hanging cups, and wine glasses.",94095,176330
2288,coco-30k,A bicycle is parked near a body of water.,73535,242529
2289,coco-30k,"The bathroom has a sink, and see through shower.",52773,221307
2290,coco-30k,The jet is about ready to take off from the runway. ,85367,329562
2291,coco-30k,The man is sitting on the bench on the side of the building. ,93114,362090
2292,coco-30k,Two people on motorbike passing by a clock facade.,99666,108094
2293,coco-30k,A modern bathroom with a toilet and shower.,39609,263268
2294,coco-30k,A woman sitting on a toilet with a mask on. ,25261,502644
2295,coco-30k,"A bathroom containing a toilet, sink, window, and bath tub.",67812,409125
2296,coco-30k,"A dirty bathroom consisting of a toilet, bath tub and sink. ",65111,134691
2297,coco-30k,a close up of a banana on a plate next to a bowl,79313,240798
2298,coco-30k,A lady in bed with oxygen tube and a dog.,56421,544122
2299,coco-30k,A goat in a field with a dog running beside it.,63514,326592
2300,coco-30k,A banana in a little chair near a window.,43399,185802
2301,coco-30k,Hands typing on light colored electronic computer keyboard.,11152,208028
2302,coco-30k,A man is sitting in a beige chair in a living room,65722,508656
2303,coco-30k,"A desk with a laptop, computer monitor and a keyboard.",45927,580953
2304,coco-30k,"A kitchen with a stove, sink, microwave and various other items.",7063,96183
2305,coco-30k,A man sitting on a bench with a tall building behind him.,43707,17436
2306,coco-30k,A person sitting next to a toilet that is sitting on a sidewalk and filled with papers.,30292,109600
2307,coco-30k,A very large double door refrigerator in a kitchen.,97168,26348
2308,coco-30k,A group of motorcycles on display for a crowd.,99949,78748
2309,coco-30k,"A group of people and bicycles and an orange sign that reads ""orange.""",28609,397665
2310,coco-30k,There is a older man on a motorized chair riding on the grass,724,232511
2311,coco-30k,A picture of a young woman holding hands with a dog.,25371,57936
2312,coco-30k,A kitchen under construction with a trashcan and stove.,36759,382696
2313,coco-30k,An open toilet with a sign posted on it.,93140,125944
2314,coco-30k,An airplane being serviced while parked at a gate at the airport.,37967,576582
2315,coco-30k,Black and white photograph of two men on motorcycles.,27813,559665
2316,coco-30k,a close up of the tail section of a large passenger airplane,91581,402798
2317,coco-30k,A group of people eating at tables under umbrellas in front of a restaurant.,71696,419216
2318,coco-30k,View of a public men's' room with a  cot on the side.,5175,365387
2319,coco-30k,There is a black and white photo of a cat behind a fence,63768,387478
2320,coco-30k,A bathroom has the blue toilet seat off.,65929,232649
2321,coco-30k,A row of parked motorcycles on the side of a street.,61660,490936
2322,coco-30k,a row of parked bicycles and motor cycles,80141,184945
2323,coco-30k,a sculpture made of spoons and an old toaster,19826,353398
2324,coco-30k,A bath tub with potted plants in it.,57469,217387
2325,coco-30k,A news paper sitting on a floor next to a toilet.,9171,14781
2326,coco-30k,A brown bird perched on the handle bars of a bike.,28969,469480
2327,coco-30k,A woman and a man standing next to a bush bench.,4857,370953
2328,coco-30k,People walking across two bridges on a sunny day,14568,534784
2329,coco-30k,A big dog sticking its head out a car window.,45548,200023
2330,coco-30k,A large collection of cooking utensils hanging on a wall.,52000,506137
2331,coco-30k,The dining room is empty of people but the light is left on.,81359,536972
2332,coco-30k,A black and white cat sitting on top of leaves.,74349,312340
2333,coco-30k,A church with a massively tall tower covered in a clock.,96000,207675
2334,coco-30k,four fighter jets flying through the air in formation,48052,31446
2335,coco-30k,People and bicycles in a crowded street in China.,97550,534736
2336,coco-30k,A green bench sitting in front of a building.,91918,581180
2337,coco-30k,Three bikes on the shore while people talk on a small boat.,22952,388619
2338,coco-30k,A man holding a knife while standing over a sink.,64246,180718
2339,coco-30k,A cat is curled up inside a bowl. ,64617,227730
2340,coco-30k,A giraffe standing next to a tall tree.,41148,177453
2341,coco-30k,A white sink and toilet in a small bathroom.,69925,330536
2342,coco-30k,a very small bathroom with a dirty toilet and scrub brush near by,56006,285352
2343,coco-30k,A sheep dog herding a group of three sheep.,3872,499302
2344,coco-30k,A man wearing a white shirt and red tie.,44032,479597
2345,coco-30k,one motorcycle rider riding going up the mountain two going down,74637,12744
2346,coco-30k,a sky lift for skiers coming down the mountain ,27371,158421
2347,coco-30k,A photo of an old building with focus on the clock tower.,81866,218587
2348,coco-30k,Two horses grazing in a field with ruins in the background.,84989,579463
2349,coco-30k,A photo of the tail of a jet engine airplane on the tarmac.,85921,68457
2350,coco-30k,A guy on a motorcycle riding down a street lined with motorcycles. ,77580,542605
2351,coco-30k,Two men are riding on horses in the middle of a field.,10770,493641
2352,coco-30k,A man sitting in a chair holding a baby who is chewing on a remote.,94400,70471
2353,coco-30k,A man standing in the street with a umbrella.,36516,232563
2354,coco-30k,A smiling man holds a bunch of freshly picked bananas,31291,389812
2355,coco-30k,Small bathroom with toilet and sink connected to each other. ,37670,521359
2356,coco-30k,Two bikes are sitting in the sand on the beach.,26471,254491
2357,coco-30k,A group of people watching a woman cutting a cake.,28088,144003
2358,coco-30k,A man sitting in a chair under an umbrella.,4305,260247
2359,coco-30k,A small blue car on a city road.,86313,135275
2360,coco-30k,A small bathroom with a mirror and sinks.,45218,376310
2361,coco-30k,A small kitchen with a stove and counters.,5637,485731
2362,coco-30k,Many motor bikes lined up on a city street.,69448,220106
2363,coco-30k,A man with his pants around his ankles sitting on a toilet in a bathroom,98384,312020
2364,coco-30k,"A mirror, sink, towel, toilet paper, mop and toilet sitting in a bathroom.",75962,250240
2365,coco-30k,An airplane flying in the air during the day.,51689,452122
2366,coco-30k,A sky view looking at a plane in the sky.,12138,445038
2367,coco-30k,A car parked by a parking meter in front of a building.,77253,97131
2368,coco-30k,A man standing with his motorcycle outside of a repair shop.,48546,245448
2369,coco-30k,A white electronic toilet with the seat open.,19345,359965
2370,coco-30k,A metallic refrigerator freezer sitting in a kitchen.,80301,48905
2371,coco-30k,A road where cars and motorcycle are parked at the side.,23226,19451
2372,coco-30k,A bathtub sits next a window showing a ferris wheel.,27117,277865
2373,coco-30k,A street that has all the traffic stopped at a traffic light.,39941,32941
2374,coco-30k,A counter top in a kitchen with various items on it.,23157,12570
2375,coco-30k,Multiple wooden spoons are shown on a table top.,53362,223648
2376,coco-30k,A giraffe is standing in the grass near a stone wall.,46873,574402
2377,coco-30k,A small blue and white bathroom with a toiler and sink.,99844,185512
2378,coco-30k,A clock is sitting on the tank of a toilet.,90746,374184
2379,coco-30k,A kitchen counter top with many different appliances.,61289,325505
2380,coco-30k,A white table topped with a laptop computer sitting next to a phone.,19681,393692
2381,coco-30k,A kitchen with a piano and an automatic dishwasher.,50031,556178
2382,coco-30k,a lot of cars driving on a road beside a gas station ,22977,574790
2383,coco-30k,Someone taking a slefie with a large camera in a large mirror.,92511,213978
2384,coco-30k,An old motorcycle rests near a rundown building. ,6123,149406
2385,coco-30k,A child with a helmet on a motor bike.,53753,315908
2386,coco-30k,A bathroom consisting of a toilet and a tub. ,69307,543961
2387,coco-30k,"A household bathroom with vanity sink, toilet and tub and shower.",85357,46869
2388,coco-30k,A man taking a selfie in a bathroom mirror.,78150,183393
2389,coco-30k,A white sink and shower in a small bathroom.,33407,274494
2390,coco-30k,Large airplane flying below the clouds from underneath,57439,403820
2391,coco-30k,Skiers waiting for their turn to make a run on a slope.,53761,71986
2392,coco-30k,A large white bowl of many green apples. ,30337,2149
2393,coco-30k,an aerial view from a planes window of clouds and a sunset,77190,388643
2394,coco-30k,A vintage STOP sign in black & white,29426,234794
2395,coco-30k,A motorcycle sitting next to a sidewalk with a potted plant on it.,22683,315923
2396,coco-30k,"A table filled with cakes, cupcakes, pies and whip cream.",85309,114184
2397,coco-30k,Laptop and desktop computers in use on a cluttered desk.,38838,146805
2398,coco-30k,People are standing and talking on a city street.,54846,70321
2399,coco-30k,A person that is sitting on top of a motorcycle.,17442,181296
2400,coco-30k,A view of a kitchen shows large and small appliances and pans on the cabinets.,12133,398661
2401,coco-30k,A man in glasses is mixing in bowls near pots on a stove.,6147,370209
2402,coco-30k,A view looking down in to a bathroom stall.,29339,568633
2403,coco-30k,A traffic light with a sad face on the red light. ,84213,531134
2404,coco-30k,A tv sitting on top of a wooden shelf.,89346,578524
2405,coco-30k,A man mixing food in a bowl behind a girl who is reaching into another bowl in a kitchen.,14711,254589
2406,coco-30k,a rainy day with people on the road with umbrellas and a person with a cycle waiting in the shade. ,52183,467000
2407,coco-30k,A red toilet in a very small bathroom.,73524,263796
2408,coco-30k,A chandelier hangs in the foreground of a picture of a kitchen.,37190,229324
2409,coco-30k,A cat sitting on top of a window sill over a sink.,15598,322353
2410,coco-30k,A beautiful tower building with a big clock on it.,53354,306524
2411,coco-30k,A man on a motor bike driving down the road.,16897,577398
2412,coco-30k,A motor bike stationary in a parking lot.,93875,117380
2413,coco-30k,A family kitchen cluttered with items on the counters,888,445658
2414,coco-30k,A teenager in a bathroom looking at a stand alone shower.,80813,528411
2415,coco-30k,A white toilet sitting up against a wall under a window.,30351,531569
2416,coco-30k,A bathroom with a sink and toilet and dark hardwood floor. ,48655,353920
2417,coco-30k,A woman standing under an umbrella looking up.,1702,61503
2418,coco-30k,A plane just having taken off from the ground ,6603,148077
2419,coco-30k,A snowy ladnscape with a car crashed into a pole,54571,292997
2420,coco-30k,A collection of various cars stopped at a stop light.,98137,474526
2421,coco-30k,"This kitchen is cluttered, cabinet and drawers are not shut all the way, and there is paper taped to the floor.",64267,302077
2422,coco-30k,A man standing on a plane wing to board the plane.,21724,137496
2423,coco-30k,A baby is laying down with a teddy bear.,66134,12448
2424,coco-30k,A composting toilet is shown for sale at a store.,53995,88031
2425,coco-30k,A white toilet with a black lid and red painting on it. ,42417,303549
2426,coco-30k,A white toilet in a bathroom next to a white sink.,25102,162677
2427,coco-30k,A flat screen TV mounted to a wall next to a doorway.,20469,483328
2428,coco-30k,A bath tub sitting under a window in a bathroom.,48481,339256
2429,coco-30k,An Oscar Mayer truck is parked at a festival.,99627,82462
2430,coco-30k,A woman is walking her two dogs on the beach.,33681,33405
2431,coco-30k,A kitchen with a white stove top oven.,24652,546428
2432,coco-30k,A bathroom with three white wall mounted urinals.,20967,67805
2433,coco-30k,A blue corner sink with a man reflected in the above mirrors.,14066,383606
2434,coco-30k,An air plane wing flying over a very large mountain.,45673,32766
2435,coco-30k,A sink under a large mirror in a bathroom.,80339,139097
2436,coco-30k,"A plate of food with shrimp, pasta, and salad.",88204,520862
2437,coco-30k,A man works on a motorcycle inside a motorcycle repair garage,66103,530631
2438,coco-30k,A public bathroom with a white sink and sign regarding dirty hands.,77669,188733
2439,coco-30k,A group of people in a conference room watching a televisions.,38257,472253
2440,coco-30k,"A kitchen area with a table, dishwasher and stove.",49946,124707
2441,coco-30k,A view of an empty city street at night,61973,192594
2442,coco-30k,a messy bathroom with a toilet and toilet paper,50357,65124
2443,coco-30k,an image of a train that has a bike sign on the side,76799,419401
2444,coco-30k,"A bathroom with a sink, toilet and safety rails.",47187,382542
2445,coco-30k,Five men pose for a photo as they sit on their motorcycles,6293,239988
2446,coco-30k,Two small dogs on a sidewalk near a bicycle.,70650,326911
2447,coco-30k,A white toilet and a sink in a bathroom.,43297,577521
2448,coco-30k,A white bowl of bananas and sour cream sits on a white plate next to a banana half in the peel.,85951,512912
2449,coco-30k,A person flying a kite high in the sky.,29152,169505
2450,coco-30k,Night time view of empty streets in commercial district.,99501,133087
2451,coco-30k,A very large commercial plane flying in blue skies.,36374,43678
2452,coco-30k,A row of motorcycles parked together on a grass yard area with a house in the background.,49470,455716
2453,coco-30k,A black and white clock on a street with people walking by.,70338,348087
2454,coco-30k,The giraffe are walking through a wooded park trail.,38510,53016
2455,coco-30k,The airplane flew across the blue skies and over the expensive beachside resort.,65195,474215
2456,coco-30k,an image of a toilet that is sitting outside,71754,199158
2457,coco-30k,Decorated coffee cup and knife sitting on a patterned surface.,86823,2592
2458,coco-30k,The young kids are playing Frisbee in the field. ,13639,428263
2459,coco-30k,The young boy is doing tricks on his skateboard. ,5834,318543
2460,coco-30k,A jet airplane flying above the clouds in the distance.,3112,345329
2461,coco-30k,A very rusty old car near some pretty flowers.,98943,369820
2462,coco-30k,It is a small kitchen with standard appliances.,70044,267844
2463,coco-30k,A giraffe drinking water and some elephants near a watering hole.,76441,231952
2464,coco-30k,A couple of girls are standing in a kitchen,95794,329957
2465,coco-30k,A small child in pajamas is holding bananas.,53641,275754
2466,coco-30k,Photo of a uninstalled toilet on a towel and a drop cloth with buckets and bags.,29427,489613
2467,coco-30k,Two cats seen from behind sitting by a window on a carpet.,67672,449660
